field5,field6,_CLEANADDR,_PNU,_X,_Y,공시지가,공시일자,특수지구분명,데이터기준일자
남안동IC주유소,경상북도 안동시 풍일로2310 (일직면),경상북도 안동시 풍일로 2310 (일직면),4717035031101250000,128.64041426103134,36.480377320190016,119000,2025-04-30,일반,2025-06-18
국제주유소,경상남도 창원시 마산회원구 북성로163 (회원동),경상남도 창원시 마산회원구 북성로 164 (회원동),4812710800100290015,128.57119474749354,35.221843552790745,1675000,2025-04-30,일반,2025-06-18
덕고개주유소,세종특별자치시 운주산로1284 (전의면),세종특별자치시 운주산로 1284 (전의면),3611037021101000006,127.19420522471052,36.68101045795916,511500,2025-04-30,일반,2025-06-18
(주)유엘고성지점 동백주유소,경상남도 고성군 상정대로560 (고성읍),경상남도 고성군 상정대로 560 (고성읍),4882025036102940006,128.28513499760655,34.979461161176545,160400,2025-04-30,일반,2025-06-18
방동제일주유소,대전광역시 유성구 계백로324 (방동),대전광역시 유성구 계백로 324 (방동),3020011000104220001,127.2848598030846,36.26652434423866,501400,2025-04-30,일반,2025-06-18
우방주유소,강원도 철원군 태봉로2085 (동송읍),강원특별자치도 철원군 태봉로 2085 (동송읍),5178025923104430002,127.26317637266013,38.198516031711584,6790,2025-04-30,일반,2025-06-18
화명신도시주유소,부산광역시 북구 금곡대로203 (화명동),부산광역시 북구 금곡대로 203 (화명동),2632010200109730002,129.01088631380875,35.22700625334589,3513000,2025-04-30,일반,2025-06-18
논개고을주유소,전라북도 장수군 관두길1 (장수읍),전북특별자치도 장수군 관두길 1 (장수읍),5274025021104430004,127.5192785634961,35.65140084708808,397800,2025-01-24,일반,2025-06-18
HD현대오일뱅크(주)직영 신철원주유소,강원도 철원군 명성로179 (갈말읍),강원특별자치도 철원군 명성로 179 (갈말읍),5178025622100380004,127.30732894304896,38.14751587308087,377300,2025-04-30,일반,2025-06-18
은마석유(주) 아시아드주유소,부산광역시 연제구 거제대로130 (거제동),부산광역시 연제구 거제대로 130 (거제동),2647010100107400081,129.06938314515546,35.18013343332333,3904000,2025-04-30,일반,2025-06-18
(유)이영반도체 주유소,경기도 용인시 처인구 이동읍 남북대로 3429,경기도 용인시 처인구 남북대로 3429 (이동읍),4146125628108730000,127.20404891200565,37.20927537159262,749800,2025-04-30,일반,2025-06-18
성수2주유소,전라북도 익산시 미륵사지로80 (금마면),전북특별자치도 익산시 미륵사지로 80 (금마면),5214040022102030008,127.0492892729583,35.993589536715135,197100,2025-01-24,일반,2025-06-18
목천주유소,전라남도 구례군 지리산온천로122 (산동면),전라남도 구례군 지리산온천로 122 (산동면),4673037021100390005,127.44416838418196,35.31147032064606,124000,2025-04-30,일반,2025-06-18
동백제2주유소,경상남도 함안군 함마대로2113 (산인면),경상남도 함안군 함마대로 2113 (산인면),4873038023104970000,128.45677329411086,35.270372879745075,222000,2025-04-30,일반,2025-06-18
영광주유소,경상남도 창원시 마산합포구 무학로210 (월영동),경상남도 창원시 마산합포구 무학로 210 (월영동),4812513400100090000,128.55568869930931,35.18959886463825,787100,2025-04-30,일반,2025-06-18
천지주유소 안행지점,전라북도 전주시 완산구 안행로58 (효자동1가),전북특별자치도 전주시 완산구 안행로 58 (효자동1가),5211114000106890001,127.13434081237544,35.8017471921767,879800,2025-04-30,일반,2025-06-18
천지주유소,경상북도 안동시 길안청송로342 (길안면),경상북도 안동시 길안청송로 342 (길안면),4717039021100050001,128.92483492431236,36.45658030536488,48600,2025-04-30,일반,2025-06-18
행복을파는주유소,충청남도 태안군 근흥로1043 (근흥면),충청남도 태안군 근흥로 1043 (근흥면),4482533026114660000,126.19765807806952,36.69998076078576,72700,2025-04-30,일반,2025-06-18
HD현대오일뱅크(주)직영 석수현대셀프주유소,경기도 안양시 만안구 안양로574 (석수동),경기도 안양시 만안구 안양로 574 (석수동),4117110200102590001,126.90760609795828,37.41998179178472,3339000,2025-04-30,일반,2025-06-18
남도주유소,전라남도 나주시 영산로4875 (다시면),전라남도 나주시 영산로 4875 (다시면),4617036035109200001,126.6724464225279,35.015272198811275,96900,2025-04-30,일반,2025-06-18
고창주유소,전라북도 고창군 보릿골로133 (고창읍),전북특별자치도 고창군 보릿골로 133 (고창읍),5279025021106810132,126.6953175998736,35.43731030857083,670200,2025-04-30,일반,2025-06-18
대호주유소,충청북도 청주시 서원구 남석로67 (남이면),충청북도 청주시 서원구 남석로 67 (남이면),4311231021106450001,127.43049417962662,36.56290483332429,361100,2025-04-30,일반,2025-06-18
공원주유소,전라남도 영암군 예향로2184 (신북면),전라남도 영암군 예향로 2184 (신북면),4683033027106830000,126.69007498318376,34.85746741681696,51700,2025-04-30,일반,2025-06-18
공원주유소,전라남도 영암군 예향로2184 (신북면),전라남도 영암군 예향로 2184 (신북면),4683033027106830000,126.69007498318376,34.85746741681696,51700,2025-04-30,일반,2025-06-18
의림셀프주유소,충청북도 제천시 명륜로74 (의림동),충청북도 제천시 명륜로 74 (의림동),4315010100100350006,128.20909136028212,37.14167145741099,998900,2025-04-30,일반,2025-06-18
갈현주유소,울산광역시 남구 남부순환도로453 (옥동),울산광역시 남구 남부순환도로 453 (옥동),3114010200100720001,129.29052569063896,35.52295724357823,830500,2025-01-24,일반,2025-06-18
하이츠제2주유소,충청남도 서산시 충의로1869 (대산읍),충청남도 서산시 충의로 1869 (대산읍),4421025021101500029,126.43836035187962,36.9327284713353,664600,2025-04-30,일반,2025-06-18
웅담주유소,경기도 파주시 술이홀로1734 (법원읍),경기도 파주시 술이홀로 1734 (법원읍),4148025629103930004,126.8958678227834,37.91586510412714,331200,2025-04-30,일반,2025-06-18
JHC에너지,서울특별시 구로구 시흥대로539 (구로동),서울특별시 구로구 시흥대로 539 (구로동),1153010200111260017,126.89974631386114,37.48152931428644,8171000,2025-01-24,일반,2025-06-18
남일주유소,경상남도 사천시 남일로214 (향촌동),경상남도 사천시 남일로 214 (향촌동),4824011600105620003,128.09958881548192,34.93022898353556,286900,2025-04-30,일반,2025-06-18
광장주유소,전라북도 남원시 춘향로296 (용정동),전북특별자치도 남원시 춘향로 296 (용정동),5219011200105420018,127.37864229580356,35.435154546623,132000,2025-04-30,일반,2025-06-18
정읍아이씨주유소,전라북도 정읍시 벚꽃로118 (농소동),전북특별자치도 정읍시 벚꽃로 118 (농소동),5218010600102270073,126.83727417193384,35.57784354159532,386300,2025-01-24,일반,2025-06-18
화산주유소,전라남도 구례군 산업로280 (구례읍),전라남도 구례군 산업로 270 (구례읍),4673025027100020005,127.46534247191502,35.1858137245939,64300,2025-04-30,일반,2025-06-18
남산농협주유소,강원도 춘천시 남산면 보매기1길 62-25,강원특별자치도 춘천시 보매기1길 62-25 (남산면),5111040026102390003,127.64285367378064,37.79153136579723,180500,2025-04-30,일반,2025-06-18
삼화주유소,경상북도 영덕군 경동로7874 (지품면),경상북도 영덕군 경동로 7874 (지품면),4777034039101690005,129.33628797867237,36.43746305294171,52900,2025-04-30,일반,2025-06-18
도림주유소,서울특별시 영등포구 도림로343 (도림동),서울특별시 영등포구 도림로 343 (도림동),1156011800102430002,126.9002408874148,37.5077558116212,6174000,2025-04-30,일반,2025-06-18
(주)서대전 IC self 주유소,대전광역시 유성구 계백로476 (방동),대전광역시 유성구 계백로 476 (방동),3020011000104730020,127.2936621500118,36.27613453166919,468800,2025-04-30,일반,2025-06-18
금탑셀프주유소,경기도 화성시 서해로1692 (비봉면),경기도 화성시 서해로 1692 (비봉면),4159032028102960000,126.87582651629886,37.21087078295254,344500,2025-04-30,일반,2025-06-18
하모니주유소,제주특별자치도 제주시 일주동로118 (화북일동),제주특별자치도 제주시 일주동로 118 (화북일동),5011011100147240001,126.5591128429291,33.51578297304814,589600,2025-04-30,일반,2025-06-18
서울주유소,전라북도 군산시 동군산로984 (서수면),전북특별자치도 군산시 동군산로 984 (서수면),5213034024109030005,126.86967340404736,36.003044842106945,26400,2025-04-30,일반,2025-06-18
유성주유소,경상남도 김해시 서부로1444 (주촌면),경상남도 김해시 서부로 1444 (주촌면),4825032025107830000,128.81932434403342,35.226433327186655,696600,2025-04-30,일반,2025-06-18
미연주유소,경상남도 함안군 원서로218 (칠원읍),경상남도 함안군 원서로 218 (칠원읍),4873025322108780001,128.50095414316792,35.299798087615585,302100,2025-04-30,일반,2025-06-18
보훈주유소,부산광역시 사상구 백양대로392 (주례동),부산광역시 사상구 백양대로 392 (주례동),2653010600102300023,129.00893545923776,35.15285304825652,1366000,2025-04-30,일반,2025-06-18
푸른주유소,경기도 안성시 서동대로6423 (삼죽면),경기도 안성시 서동대로 6423 (삼죽면),4155041027102990001,127.37181271336432,37.06470141970647,343800,2025-04-30,일반,2025-06-18
명품주유소,전라북도 정읍시 영원로405 (고부면),전북특별자치도 정읍시 영원로 405 (고부면),5218034032102410001,126.77881892954083,35.598586854959414,44100,2025-04-30,일반,2025-06-18
찬진주유소,경기도 포천시 호국로83 (소흘읍),경기도 포천시 호국로 83 (소흘읍),4165025022105690007,127.12029648210498,37.783105510812575,941600,2025-04-30,일반,2025-06-18
유진주유소,대전광역시 서구 동서대로1069 (내동),대전광역시 서구 동서대로 1069 (내동),3017011000100120009,127.37990065592686,36.32995777363151,1658000,2025-04-30,일반,2025-06-18
청풍원주유소,전라남도 영암군 예향로1192 (영암읍),전라남도 영암군 예향로 1192 (영암읍),4683025035101560007,126.73651184320136,34.787352730066544,55900,2025-04-30,일반,2025-06-18
(주)삼화에너지 삼화주유소,경상남도 양산시 중앙로18 (다방동),경상남도 양산시 중앙로 18 (다방동),4833010100104400002,129.0398186205818,35.33296409808149,807300,2025-04-30,일반,2025-06-18
(주)호유,부산광역시 수영구 좌수영로151 (망미동),부산광역시 수영구 좌수영로 151 (망미동),2650010100102020003,129.1173002234905,35.17736456323612,2197000,2025-04-30,일반,2025-06-18
성용주유소,경기도 광명시 가학로152 (가학동),경기도 광명시 가학로 152 (가학동),4121010700107910001,126.86148802293413,37.41143171226697,,,,
장안주유소,전라남도 장흥군 흥성로1490 (장동면),전라남도 장흥군 흥성로 1490 (장동면),4680033025103000037,126.99323218161102,34.74578902551866,55900,2025-04-30,일반,2025-06-18
수정주유소,전라북도 무주군 부남면 무금로 1072,전북특별자치도 무주군 무금로 1072 (부남면),5273035026103190000,127.58035126154545,36.02182800114518,63400,2025-04-30,일반,2025-06-18
SK에너지(주) 군산주유소,전라북도 군산시 중앙로111 (중앙로2가),전북특별자치도 군산시 중앙로 111 (중앙로2가),5213012100101130000,126.71661905910476,35.983463712938416,793300,2025-04-30,일반,2025-06-18
동우주유소,경기도 평택시 평남로84 (신대동),경기도 평택시 평남로 84 (신대동),4122012200104340004,127.06138538157546,37.00139010683668,791100,2025-04-30,일반,2025-06-18
동부석유(주)석동지점,경상남도 창원시 진해구 진해대로855 (석동),경상남도 창원시 진해구 진해대로 855 (석동),4812914000106630010,128.70580594516912,35.152988863754366,2544000,2025-04-30,일반,2025-06-18
삼랑진농협주유소,경상남도 밀양시 삼랑진로186 (삼랑진읍),경상남도 밀양시 삼랑진로 185 (삼랑진읍),4827025021104310005,128.83576835628244,35.39384760612756,542800,2025-04-30,일반,2025-06-18
제일주유소,전라남도 해남군 해남화산로279 (삼산면),전라남도 해남군 해남화산로 279 (삼산면),4682031023104660002,126.56747894496444,34.53843751870022,19300,2025-04-30,일반,2025-06-18
송천주유소,경상남도 거창군 웅양로1124 (주상면),경상남도 거창군 웅양로 1124 (주상면),4888031021101140000,127.91641859623194,35.77926435102373,96800,2025-04-30,일반,2025-06-18
회천농협주유소,전라남도 보성군 회천면 율포리 504-9 및 504-10,전라남도 보성군 회천면 율포리 504-9,4678039021105040009,127.08638557111546,34.67587719941173,114900,2025-04-30,일반,2025-06-18
(주)선인상사 우리나라주유소,세종특별자치시 운주산로1032 (전의면),세종특별자치시 운주산로 1032 (전의면),3611037022100130023,127.21745938353246,36.67142719270584,269900,2025-04-30,일반,2025-06-18
강변주유소,충청남도 공주시 창벽로450-3 (상왕동),충청남도 공주시 창벽로 450-3 (상왕동),4415011700100390002,127.18370976348156,36.444415169073565,183700,2025-04-30,일반,2025-06-18
장터주유소,대전광역시 대덕구 아리랑로152 (읍내동),대전광역시 대덕구 아리랑로 152 (읍내동),3023010300103610004,127.42053874025734,36.372998501700685,771600,2025-04-30,일반,2025-06-18
SK에너지(주) 드림주유소,경기도 수원시 권선구 권선로679 (권선동),경기도 수원시 권선구 권선로 679 (권선동),4111313700110190007,127.02568359927616,37.25974520198723,4101000,2025-04-30,일반,2025-06-18
옥당주유소,전라남도 영광군 옥당로60 (영광읍),전라남도 영광군 옥당로 60 (영광읍),4687025036100030001,126.5078594803984,35.26952182205847,131600,2025-04-30,일반,2025-06-18
삼영주유소,경상북도 포항시 북구 한동로431 (흥해읍),경상북도 포항시 북구 한동로 431 (흥해읍),4711325032115730004,129.38711034626238,36.11225748926877,382300,2025-04-30,일반,2025-06-18
성원주유소,충청남도 아산시 아산호로772 (영인면),충청남도 아산시 아산호로 772 (영인면),4420037029100270185,126.98855516532234,36.9129253065783,216500,2025-04-30,일반,2025-06-18
동진주유소,대전광역시 동구 계족로501 (용전동),대전광역시 동구 계족로 501 (용전동),3011011500100420007,127.43235593805151,36.35656439433848,1813000,2025-04-30,일반,2025-06-18
농산물주유소,경상남도 창원시 마산회원구 유통단지로33 (내서읍),경상남도 창원시 마산회원구 유통단지로 33 (내서읍),4812725025107500000,128.5113465592133,35.255683782623386,390600,2025-04-30,일반,2025-06-18
행복주유소,경기도 여주시 경충대로980 (가남읍),경기도 여주시 경충대로 980 (가남읍),4167025025101510001,127.56380796844344,37.18245983157382,320700,2025-01-24,일반,2025-06-18
태영주유소,충청남도 예산군 추사로508 (신암면),충청남도 예산군 추사로 508 (신암면),4481039026100220008,126.81635873078038,36.76704691917133,156900,2025-04-30,일반,2025-06-18
약수주유소,경상북도 김천시 문당길109 (문당동),경상북도 김천시 문당길 109 (문당동),4715011100102080007,128.09169463759486,36.14167099749577,265200,2025-04-30,일반,2025-06-18
명신주유소,전라남도 여수시 화양로1728 (화양면),전라남도 여수시 화양로 1728 (화양면),4613033023103030000,127.62218651708784,34.7329683564985,155000,2025-04-30,일반,2025-06-18
㈜뉴상지팜 효천주유소,경상남도 김해시 생림대로1037 (생림면),경상남도 김해시 생림대로 1037 (생림면),4825035026102760000,128.85060866933088,35.349804197823175,353700,2025-04-30,일반,2025-06-18
지리산석유 주식회사,경기도 성남시 분당구 동막로231 (동원동),경기도 성남시 분당구 동막로 231 (동원동),4113511300102980001,127.08477883896254,37.35264895545959,3767000,2025-04-30,일반,2025-06-18
대한주유소,충청남도 공주시 소학동길155 (소학동),충청남도 공주시 소학동길 155 (소학동),4415011600101620003,127.14972808116434,36.45012927538737,296700,2025-04-30,일반,2025-06-18
표선주유소,제주도 서귀포시 하천리 134-1 외 3필지,제주특별자치도 서귀포시 표선면 하천리 134-1,5013032022101340001,126.84293496932642,33.33739904817425,309500,2025-04-30,일반,2025-06-18
동양가스산업(주) 동양주유소,부산광역시 기장군 기장대로530 (기장읍),부산광역시 기장군 기장대로 530 (기장읍),2671025027100120001,129.22086162353932,35.24240173229965,1535000,2025-04-30,일반,2025-06-18
(주)대창석유직영 대성주유소,전라남도 여수시 여순로540-6 (율촌면),전라남도 여수시 여순로 540-6 (율촌면),4613032027100660005,127.60378874205968,34.850538353466185,170100,2025-01-24,일반,2025-06-18
태송주유소,대구광역시 달서구 앞산순환로237 (송현동),대구광역시 달서구 앞산순환로 237 (송현동),2729012200119700004,128.55436739834457,35.82493350083244,1750000,2025-04-30,일반,2025-06-18
대현주유소,강원도 화천군 평화로117 (화천읍),강원특별자치도 화천군 평화로 117 (화천읍),5179025021101790004,127.72100490925196,38.09956087468744,94800,2025-04-30,일반,2025-06-18
산내주유소,충청북도 충주시 중원대로1914 (수안보면),충청북도 충주시 중원대로 1914 (수안보면),4313032528107250000,127.97064975136892,36.87707485279663,86400,2025-04-30,일반,2025-06-18
베스트윈셀프주유소,경상북도 영주시 구성로125 (조암동),경상북도 영주시 구성로 125 (조암동),4721011100111830021,128.62928700157315,36.80442658997377,404100,2025-04-30,일반,2025-06-18
KH에너지(주) 직영 송우고속주유소,경기도 포천시 호국로579 (소흘읍),경기도 포천시 호국로 579 (소흘읍),4165025021104910001,127.14063366774788,37.823492406474266,871000,2025-04-30,일반,2025-06-18
주유소티파니블루,경기도 성남시 분당구 판교로35 (운중동),경기도 성남시 분당구 판교로 35 (운중동),4113511500110170003,127.0848171836969,37.390378063584045,6352000,2025-04-30,일반,2025-06-18
토함산주유소,경상북도 경주시 불국로177 (마동),경상북도 경주시 불국로 177 (마동),4713013200105920008,129.312574140147,35.78462593888112,256100,2025-04-30,일반,2025-06-18
일성주유소,경상북도 청도군 새마을로1110 (청도읍),경상북도 청도군 새마을로 1110 (청도읍),4782025331104970000,128.75454689091382,35.63347952856788,209400,2025-04-30,일반,2025-06-18
(주)여수중앙주유소,전라남도 여수시 소호로622 (학동),전라남도 여수시 소호로 622 (학동),4613012800101960012,127.65671564471764,34.7571883671941,1069000,2025-04-30,일반,2025-06-18
연하주유소,강원도 영월군 영월로3206-8 (영월읍),강원특별자치도 영월군 영월로 3206-8 (영월읍),5175025028100780006,128.56870067761494,37.19074863325836,78200,2025-04-30,일반,2025-06-18
대동주유소,인천광역시 강화군 강화동로176 (불은면),인천광역시 강화군 강화동로 176 (불은면),2871032025201610043,126.49342477762492,37.65511426876285,,,,
수암주유소,충청북도 단양군 월악로4584 (단성면),충청북도 단양군 월악로 4584 (단성면),4380036024100750002,128.31709786323154,36.93281953266253,86900,2025-04-30,일반,2025-06-18
MVG주유소,경상남도 김해시 금관대로1279 (내동),경상남도 김해시 금관대로 1279 (내동),4825010800104950000,128.85986273486256,35.23894527297353,1432000,2025-04-30,일반,2025-06-18
칠갑산주유소,충청남도 청양군 칠갑산로1580 (정산면),충청남도 청양군 칠갑산로 1580 (정산면),4479033032103220009,126.9247338119578,36.41507938054776,156400,2025-04-30,일반,2025-06-18
남원 함창주유소,전북특별자치도 남원시 산업로2775 (주천면),전북특별자치도 남원시 산업로 2775 (주천면),5219031023100010010,127.43589320907748,35.37828952381217,48400,2025-04-30,일반,2025-06-18
여진주유소,전라남도 광양시 옥진로747 (옥곡면),전라남도 광양시 옥진로 747 (옥곡면),4623033024110540003,127.7072872632626,34.99029716238812,205400,2025-01-24,일반,2025-06-18
활천주유소,울산광역시 울주군 반구대로2348 (두서면),울산광역시 울주군 반구대로 2348 (두서면),3171037025106660002,129.1869642266074,35.68882504859914,206100,2025-04-30,일반,2025-06-18
경북주유소,경상북도 칠곡군 중앙로171 (왜관읍),경상북도 칠곡군 중앙로 171 (왜관읍),4785025021102230007,128.3993351896983,35.990201232105065,1820000,2025-04-30,일반,2025-06-18
공산성주유소,충청남도 공주시 미나리2길3 (금성동),충청남도 공주시 미나리2길 4 (금성동),4415010800101990004,127.12321200922116,36.462531499912544,,,,
HD현대오일뱅크(주)직영 관양현대셀프주유소,경기도 안양시 동안구 관악대로414 (관양동),경기도 안양시 동안구 관악대로 414 (관양동),4117310200114660003,126.96886729487778,37.40442563366401,5899000,2025-04-30,일반,2025-06-18
선경주유소,전북특별자치도 남원시 덕오로245 (덕과면),전북특별자치도 남원시 덕오로 245 (덕과면),5219039023106270025,127.35830602270777,35.51060159243109,42300,2025-04-30,일반,2025-06-18
(주)영덕 금릉주유소,충청북도 충주시 충원대로 737,충청북도 충주시 충원대로 737 (금릉동),4313012800102650001,127.91683653071756,36.99191416167154,467100,2025-04-30,일반,2025-06-18
함창주유소,경상북도 상주시 함창중앙로107 (함창읍),경상북도 상주시 함창중앙로 107 (함창읍),4725025021101660027,128.17642191982492,36.56883614398315,597500,2025-04-30,일반,2025-06-18
설악주유소,강원특별자치도 인제군 설악로3611 (북면),강원특별자치도 인제군 설악로 3611 (북면),5181032023105970002,128.28162674071285,38.13066458497276,125000,2025-04-30,일반,2025-06-18
남한강휴게 주유소(창원),경기도 양평군 강상면 중부내륙고속도로 298,경기도 양평군 중부내륙고속도로 298 (강상면),4183031021107220008,127.46740122848674,37.483225898575405,29700,2025-04-30,일반,2025-06-18
지에스칼텍스(주)죽전주유소,경기도 용인시 수지구 용구대로2782 (죽전동),경기도 용인시 수지구 용구대로 2782 (죽전동),4146510200108760002,127.10935411090188,37.33409328811334,5654000,2025-04-30,일반,2025-06-18
신창에너지(주)직영 내덕셀프주유소,충청북도 청주시 청원구 충청대로71 (내덕동),충청북도 청주시 청원구 충청대로 71 (내덕동),4311410200104260005,127.49218093700114,36.66312360751488,656700,2025-04-30,일반,2025-06-18
이안주유소,인천광역시 부평구 경인로1151 (일신동),인천광역시 부평구 경인로 1151 (일신동),2823710800100680001,126.74753868787474,37.48494037105327,1623000,2025-04-30,일반,2025-06-18
관광주유소,경상북도 고령군 왕릉로19 (대가야읍),경상북도 고령군 왕릉로 19 (대가야읍),4783025326103410002,128.26099609400737,35.7232808579861,756200,2025-04-30,일반,2025-06-18
씨앤에스유통(주) 한성주유소,서울특별시 영등포구 여의대방로227 (신길동),서울특별시 영등포구 여의대방로 227 (신길동),1156013200111550000,126.92284739398728,37.50707531682622,7067000,2025-04-30,일반,2025-06-18
오정주유소,경기도 부천시 오정로234 (오정동),경기도 부천시 오정구 오정로 234 (오정동),4119610100105550001,126.7855826606478,37.52875680069515,3655000,2025-04-30,일반,2025-06-18
유한회사 펑펑주유소,전라남도 목포시 삼학로100 (산정동),전라남도 목포시 삼학로 100 (산정동),4611010200114250001,126.3950239623509,34.786932500556624,362000,2025-04-30,일반,2025-06-18
새마당주유소,부산광역시 사하구 장평로152 (장림동),부산광역시 사하구 장평로 152 (장림동),2638010500103340006,128.9729389885448,35.079827927985555,1935000,2025-04-30,일반,2025-06-18
남군산주유소,전라북도 군산시 상평로16 (옥구읍),전북특별자치도 군산시 상평로 16 (옥구읍),5213025026100930026,126.68745303178687,35.92334358206516,171000,2025-04-30,일반,2025-06-18
(주)구도일,충청북도 진천군 생거진천로2475 (광혜원면),충청북도 진천군 생거진천로 2475 (광혜원면),4375037021101730003,127.44059547343493,36.96436733786739,123100,2025-04-30,일반,2025-06-18
덕암주유소,강원특별자치도 인제군 광치령로1170 (인제읍),강원특별자치도 인제군 광치령로 1170 (인제읍),5181025028105780000,128.11138146917222,38.15070949233413,53400,2025-01-24,일반,2025-06-18
지에스칼텍스(주)태양주유소,부산광역시 동래구 충렬대로440 (안락동),부산광역시 동래구 충렬대로 441 (안락동),2626010200104600010,129.10676396482114,35.19634849857557,3305000,2025-04-30,일반,2025-06-18
(주)한진 김포공항주유소,서울특별시 강서구 하늘길259 (외발산동),서울특별시 강서구 하늘길 259 (외발산동),1150010700104230002,126.8148530787039,37.55104879411461,1515000,2025-04-30,일반,2025-06-18
정금주유소,강원도 횡성군 정포로158 (우천면),강원특별자치도 횡성군 정포로 158 (우천면),5173031025103220003,128.10440832910336,37.51423071660592,105100,2025-01-24,일반,2025-06-18
세원주유소,서울특별시 강북구 한천로918 (번동),서울특별시 강북구 한천로 918 (번동),1130510200104280038,127.03776378598114,37.63426994728188,4395000,2025-04-30,일반,2025-06-18
화랑주유소,경상북도 경주시 불국로92-3 (구정동),경상북도 경주시 불국로 92-3 (구정동),4713013100106160026,129.30464393981285,35.7817213995083,532300,2025-04-30,일반,2025-06-18
주천주유소,전북특별자치도 남원시 쑥고개로840 (주천면) 836,전북특별자치도 남원시 쑥고개로 840 (주천면),5219031026101390001,127.4417303366246,35.39018462923023,145700,2025-04-30,일반,2025-06-18
영덕현대주유소,경상북도 영덕군 동해대로5768 (축산면),경상북도 영덕군 동해대로 5768 (축산면),4777035034105170001,129.40283320610988,36.46144173877792,43300,2025-04-30,일반,2025-06-18
대아주유소,경상북도 포항시 남구 중흥로78 (상도동),경상북도 포항시 남구 중흥로 78 (상도동),4711110100106620002,129.3501804188421,36.012133301101265,1889000,2025-04-30,일반,2025-06-18
제이앤비코리아(주) 장안주유소,경기도 수원시 장안구 서부로2282 (이목동),경기도 수원시 장안구 서부로 2287-7 (이목동),4111113100104550002,126.97662730790007,37.31103624397042,864000,2025-04-30,일반,2025-06-18
SK고속주유소,전라남도 영암군 신북면 예향로 2128,전라남도 영암군 예향로 2128 (신북면),4683033027106970001,126.69099907949764,34.85288245860967,17500,2025-04-30,일반,2025-06-18
SK고속주유소,전라남도 영암군 신북면 예향로 2128,전라남도 영암군 예향로 2128 (신북면),4683033027106970001,126.69099907949764,34.85288245860967,17500,2025-04-30,일반,2025-06-18
현천주유소,강원도 횡성군 경강로4287 (둔내면),강원특별자치도 횡성군 경강로 4287 (둔내면),5173033021103810003,128.187274143387,37.491408097630085,231100,2025-04-30,일반,2025-06-18
첨단현대주유소,광주광역시 광산구 비아동원촌길89 (비아동),광주광역시 광산구 비아동원촌길 89 (비아동),2920011200100600038,126.829627059211,35.22157484773461,575500,2025-04-30,일반,2025-06-18
영웅주유소,부산광역시 연제구 온천천남로86 (연산동),부산광역시 연제구 온천천남로 86 (연산동),2647010200103860001,129.09986540084503,35.19105371277397,3031000,2025-04-30,일반,2025-06-18
성신주유소,전라북도 부안군 간재로444 (계화면),전북특별자치도 부안군 간재로 444 (계화면),5280034022108500000,126.69453002622063,35.763548202042166,217000,2025-04-30,일반,2025-06-18
정원주유소,전라북도 정읍시 소성상평로199 (소성면),전북특별자치도 정읍시 소성상평로 199 (소성면),5218033021106240021,126.80122510260884,35.56033036422987,26300,2025-04-30,일반,2025-06-18
음성 하이테크 주유소,충청북도 음성군 충청대로116 (원남면),충청북도 음성군 충청대로 116 (원남면),4377032030110220010,127.6193715929959,36.84383074118624,101300,2025-04-30,일반,2025-06-18
(주)오일리오 (인천지점),인천광역시 계양구 장제로936 (병방동),인천광역시 계양구 장제로 936 (병방동),2824510700101090010,126.74227157936504,37.54958288059268,1935000,2025-04-30,일반,2025-06-18
(주)중앙에너비스 혜화지점,서울특별시 종로구 창경궁로35길1 (혜화동),서울특별시 종로구 창경궁로35길 1 (혜화동),1111016900101020002,127.0010665997816,37.58613355786755,13980000,2025-04-30,일반,2025-06-18
차사랑주유소,광주광역시 광산구 상무대로551 (우산동),광주광역시 광산구 상무대로 545 (우산동),2920010900101130002,126.82561253187689,35.142428656289155,885900,2025-04-30,일반,2025-06-18
지에스칼텍스(주)대연주유소,부산광역시 남구 수영로288 (대연동),부산광역시 남구 수영로 286 (대연동),2629010600100760001,129.09769356666052,35.13594879212005,7715000,2025-01-24,일반,2025-06-18
지에스칼텍스(주) 늘푸른주유소,충청북도 제천시 용두대로115 (하소동),충청북도 제천시 용두대로 111 (하소동),4315011100100770000,128.2007736624515,37.14012652013019,907700,2025-04-30,일반,2025-06-18
데일리오일,충청남도 당진시 신평로946 (신평면),충청남도 당진시 신평로 946 (신평면),4427038021110590000,126.76486854929487,36.89247450526627,172900,2025-04-30,일반,2025-06-18
유진주유소,전북특별자치도 전주시 덕진구 원만성로45 (팔복동3가),전북특별자치도 전주시 덕진구 원만성로 45 (팔복동3가),5211311000104700001,127.085147162062,35.85328785322978,275000,2025-04-30,일반,2025-06-18
힘찬주유소,전북특별자치도 정읍시 충정로519 (공평동),전북특별자치도 정읍시 충정로 519 (공평동),5218012500103230000,126.83068510550048,35.582442266426966,387900,2025-04-30,일반,2025-06-18
(주)강평텔레콤 현학주유소,경기도 양주시 호국로674 (장흥면),경기도 양주시 호국로 674 (장흥면),4163034022103190003,126.98764305157437,37.72232726677836,511100,2025-04-30,일반,2025-06-18
(주)태평석유,경기도 김포시 하성로243 (하성면),경기도 김포시 하성로 243 (하성면),4157036029102560006,126.63429684307472,37.696938040585934,740500,2025-04-30,일반,2025-06-18
