행정구역,순위,인구 천명당 사업체수(개),비율(%),lat,lon
강원특별자치도 횡성군 갑천면,2012.0,101.18,0.02,37.5609554668992,128.11019928627
전라남도 고흥군 포두면,2013.0,101.18,0.02,34.5714998484884,127.340534250435
강원특별자치도 동해시 망상동,2014.0,101.09,0.02,37.5883709481936,129.087507972062
부산광역시 부산진구 양정1동,2015.0,101.04,0.02,35.1721429381472,129.068724421255
인천광역시 동구 만석동,2016.0,101.02,0.02,37.4832593369185,126.625508844154
충청남도 아산시 송악면,2017.0,101.01,0.02,36.7316354229231,127.009036813985
경상남도 사천시 벌용동,2018.0,101.01,0.02,34.9440115311589,128.079440014097
경상남도 창원시 마산합포구 반월중앙동,2019.0,100.88,0.02,35.1940924244062,128.564132506568
경기도 남양주시 별내동,2020.0,100.83,0.02,37.6462466000952,127.121972451813
인천광역시 옹진군 대청면,2021.0,100.71,0.02,37.8252535468351,124.712308819936
경기도 양평군 개군면,2022.0,100.69,0.02,37.4259639502399,127.536793361892
서울특별시 마포구 서강동,2023.0,100.66,0.02,37.5477468723032,126.932030551178
전라남도 목포시 북항동,2024.0,100.64,0.02,34.8069777017931,126.369530967512
인천광역시 미추홀구 주안6동,2025.0,100.59,0.02,37.4603321064149,126.6908366127
경기도 안양시 만안구 안양6동,2026.0,100.57,0.02,37.3900331135117,126.930578706707
충청북도 충주시 연수동,2027.0,100.57,0.02,36.9867248377515,127.934130527889
제주특별자치도 제주시 아라동,2028.0,100.48,0.02,33.476336452541,126.545269320542
제주특별자치도 제주시 외도동,2029.0,100.46,0.02,33.4928558847385,126.432175190878
경상북도 포항시 북구 죽장면,2030.0,100.45,0.02,36.1601940486176,129.095792942795
경기도 성남시 분당구 야탑3동,2031.0,100.44,0.02,37.410847852287,127.13796828671
전라남도 목포시 유달동,2032.0,100.35,0.02,34.7862298162969,126.379080670047
충청남도 천안시 동남구 신안동,2033.0,100.34,0.02,36.8173104476738,127.160283857453
전라남도 함평군 나산면,2034.0,100.31,0.02,35.1138724299666,126.609090492463
경상북도 경주시 문무대왕면,2035.0,100.24,0.02,35.7911400250034,129.443095526012
경기도 구리시 수택3동,2036.0,100.2,0.02,37.5914842087187,127.138636213186
부산광역시 금정구 서2동,2037.0,100.13,0.02,35.2128782773556,129.104504042926
경상북도 의성군 단북면,2038.0,100.13,0.02,36.38753019523,128.404809726451
대구광역시 군위군 우보면,2039.0,100.11,0.02,36.1950191636,128.661801779469
경상남도 김해시 동상동,2040.0,100.1,0.02,35.2368400511319,128.883465067321
경기도 성남시 수정구 위례동,2041.0,100.01,0.02,37.4682355771974,127.149572282405
경기도 안산시 상록구 본오3동,2042.0,100.0,0.02,37.3014435761886,126.86382443259
제주특별자치도 서귀포시 동홍동,2043.0,99.96,0.02,33.2579021227103,126.56887224757
대구광역시 서구 내당4동,2044.0,99.95,0.02,35.8589853964824,128.551732460734
강원특별자치도 춘천시 교동,2045.0,99.91,0.02,37.8806302111157,127.736184384731
경상북도 의성군 단밀면,2046.0,99.87,0.02,36.3759783665805,128.381615959748
충청북도 청주시 흥덕구 복대2동,2047.0,99.86,0.02,36.6261772731519,127.443754850111
전라남도 화순군 사평면,2048.0,99.83,0.02,35.007266226966,127.095841247849
경상북도 울진군 기성면,2049.0,99.83,0.02,36.7981815754368,129.451454027671
부산광역시 동래구 안락2동,2050.0,99.76,0.02,35.1977140874622,129.110076079023
서울특별시 광진구 군자동,2051.0,99.74,0.02,37.5554765598173,127.075350846159
경기도 평택시 팽성읍,2052.0,99.72,0.02,36.9651318147252,127.062439708927
전북특별자치도 무주군 부남면,2053.0,99.69,0.02,35.9738261584757,127.558782680071
충청북도 영동군 심천면,2054.0,99.68,0.02,36.2381554897571,127.721381361435
충청북도 충주시 달천동,2055.0,99.61,0.02,36.9601080580712,127.903345363646
대구광역시 중구 대봉2동,2056.0,99.58,0.02,35.8587715630281,128.599364322671
대전광역시 동구 산내동,2057.0,99.53,0.02,36.281829436811,127.467727322458
대전광역시 서구 가수원동,2058.0,99.46,0.02,36.3035880722445,127.34943491264
경기도 광명시 철산2동,2059.0,99.45,0.02,37.4853487394132,126.866471797614
경기도 성남시 수정구 신흥1동,2060.0,99.43,0.02,37.4430427968348,127.141173403387
강원특별자치도 원주시 흥업면,2061.0,99.39,0.02,37.3025500299786,127.921181194086
충청남도 천안시 서북구 성거읍,2062.0,99.38,0.02,36.8780437642403,127.199166201755
경기도 수원시 영통구 광교1동,2063.0,99.37,0.02,37.290206208079,127.047406039657
전라남도 영광군 백수읍,2064.0,99.37,0.02,35.281637097932,126.420098752733
서울특별시 광진구 중곡3동,2065.0,99.35,0.02,37.5640391581821,127.086555860905
서울특별시 중랑구 면목3·8동,2066.0,99.32,0.02,37.5803715762429,127.087661590766
강원특별자치도 횡성군 청일면,2067.0,99.31,0.02,37.5837464013969,128.150414957403
부산광역시 남구 대연3동,2068.0,99.3,0.02,35.1398669117903,129.103679952741
서울특별시 중랑구 묵2동,2069.0,99.22,0.02,37.6095538410049,127.075876510914
광주광역시 북구 임동,2070.0,99.17,0.02,35.1658270142914,126.89424351873
경기도 양평군 양서면,2071.0,99.15,0.02,37.5433629379347,127.323347010494
부산광역시 연제구 거제2동,2072.0,99.05,0.02,35.1877633021374,129.070323489536
충청북도 영동군 양강면,2073.0,99.05,0.02,36.1524979666512,127.751012028971
광주광역시 북구 풍향동,2074.0,98.98,0.02,35.1645148104355,126.923183217329
대구광역시 수성구 중동,2075.0,98.97,0.02,35.8473943465578,128.615078532263
경상북도 봉화군 법전면,2076.0,98.97,0.02,36.9107530436257,128.876932803241
서울특별시 성북구 월곡2동,2077.0,98.96,0.02,37.6057915694886,127.047886454933
경기도 양평군 청운면,2078.0,98.94,0.02,37.5562806888096,127.710722823772
전북특별자치도 군산시 경암동,2079.0,98.9,0.02,35.9796393259123,126.72985008997
인천광역시 남동구 간석3동,2080.0,98.85,0.02,37.4661258850932,126.714591466946
경기도 시흥시 월곶동,2081.0,98.8,0.02,37.3888935036861,126.74239234901
경기도 광주시 오포2동,2082.0,98.78,0.02,37.3776841055727,127.254597637005
경상남도 하동군 옥종면,2083.0,98.78,0.02,35.1829311951799,127.879540409871
서울특별시 강북구 미아동,2084.0,98.77,0.02,37.6270831294021,127.027060776679
경상남도 함양군 병곡면,2085.0,98.76,0.02,35.5284715455666,127.68213141464
강원특별자치도 홍천군 두촌면,2086.0,98.75,0.02,37.8686986720293,128.018956858672
경상남도 통영시 봉평동,2087.0,98.69,0.02,34.822910899113,128.414887925305
서울특별시 구로구 신도림동,2088.0,98.67,0.02,37.5077809050365,126.880610228674
경기도 동두천시 생연2동,2089.0,98.61,0.02,37.9012142826952,127.049905540962
충청남도 천안시 동남구 목천읍,2090.0,98.57,0.02,36.7849559698491,127.23468497964
경상북도 영천시 화북면,2091.0,98.52,0.02,36.1082818098295,128.919399400887
광주광역시 남구 백운2동,2092.0,98.51,0.02,35.1360888962486,126.902318258139
부산광역시 동래구 명장1동,2093.0,98.48,0.02,35.2047109535829,129.104258083712
경기도 안성시 안성3동,2094.0,98.42,0.02,37.0146009184784,127.25777256005
충청북도 충주시 대소원면,2095.0,98.38,0.02,36.9778109219566,127.81798438609
경상북도 구미시 산동읍,2096.0,98.36,0.02,36.1696724548387,128.434145332359
경상남도 창원시 마산합포구 문화동,2097.0,98.35,0.02,35.1878486937468,128.556574064754
경기도 화성시 화산동,2098.0,98.28,0.02,37.2060319782521,127.014833684882
전북특별자치도 전주시 완산구 서신동,2099.0,98.26,0.02,35.8310848804564,127.115308857862
전라남도 고흥군 금산면,2100.0,98.16,0.02,34.4591639770732,127.125139350441
경상남도 진주시 천전동,2101.0,98.16,0.02,35.1807578124987,128.084848953715
경상남도 고성군 거류면,2102.0,98.15,0.02,34.9917401588512,128.404242067647
서울특별시 노원구 공릉1동,2103.0,98.14,0.02,37.6248214682345,127.073848484316
충청북도 진천군 광혜원면,2104.0,98.13,0.02,36.9933747018963,127.435616264668
충청남도 청양군 청남면,2105.0,98.1,0.02,36.3524214833306,126.952210775458
강원특별자치도 평창군 방림면,2106.0,98.09,0.02,37.4264490397723,128.394222710894
대구광역시 서구 비산5동,2107.0,98.07,0.02,35.8863064909338,128.569615789237
경상남도 사천시 향촌동,2108.0,98.04,0.02,34.9338452078738,128.093465043013
인천광역시 부평구 십정2동,2109.0,98.03,0.02,37.4738581467182,126.707878560193
경상북도 봉화군 물야면,2110.0,98.0,0.02,36.9751823190026,128.735794837411
서울특별시 영등포구 대림3동,2111.0,97.98,0.02,37.5009468491488,126.899036848388
경기도 안양시 만안구 안양8동,2112.0,97.98,0.02,37.3853198571642,126.93212324206
광주광역시 북구 양산동,2113.0,97.93,0.02,35.2091686314056,126.879717024296
경상북도 울진군 금강송면,2114.0,97.88,0.02,36.9355891372587,129.247172869579
서울특별시 종로구 부암동,2115.0,97.85,0.02,37.5924142953536,126.964061015983
경기도 의왕시 부곡동,2116.0,97.82,0.02,37.3187201856146,126.956763841335
경상남도 함안군 함안면,2117.0,97.82,0.02,35.2420739825373,128.423709440899
부산광역시 기장군 철마면,2118.0,97.81,0.02,35.2753211363817,129.149739538283
대구광역시 달성군 옥포읍,2119.0,97.77,0.02,35.7896007557194,128.463726101613
경기도 시흥시 연성동,2120.0,97.75,0.02,37.3815685059316,126.803570165989
대전광역시 서구 도마1동,2121.0,97.72,0.02,36.3143490041597,127.37989101987
경기도 성남시 수정구 수진1동,2122.0,97.72,0.02,37.4385655182191,127.139009009323
인천광역시 연수구 연수2동,2123.0,97.71,0.02,37.4117257616841,126.681882505617
강원특별자치도 삼척시 정라동,2124.0,97.71,0.02,37.43607006748,129.184564521052
전라남도 완도군 군외면,2125.0,97.7,0.02,34.3894151368672,126.647416873861
인천광역시 강화군 양도면,2126.0,97.69,0.02,37.6628523497571,126.422096586903
강원특별자치도 동해시 부곡동,2127.0,97.68,0.02,37.5367709460317,129.104946469001
충청북도 청주시 청원구 오창읍,2128.0,97.66,0.02,36.7423562993671,127.454499829132
경상남도 밀양시 산외면,2129.0,97.64,0.02,35.5026609166691,128.814917817854
경상남도 하동군 북천면,2130.0,97.64,0.02,35.1146972987785,127.892851440139
경기도 성남시 수정구 태평1동,2131.0,97.58,0.02,37.4407604802667,127.126072271592
경상남도 고성군 구만면,2132.0,97.56,0.02,35.0879248737277,128.33502446456
강원특별자치도 횡성군 공근면,2133.0,97.38,0.02,37.5364543513987,127.961772076306
전라남도 강진군 군동면,2134.0,97.35,0.02,34.6448765115637,126.814988663319
부산광역시 강서구 명지1동,2135.0,97.34,0.02,35.1116319542869,128.917941543225
전북특별자치도 장수군 번암면,2136.0,97.3,0.02,35.5320044388064,127.543842923474
서울특별시 중구 청구동,2137.0,97.28,0.02,37.5570313818502,127.014717375081
경상북도 울진군 온정면,2138.0,97.25,0.02,36.7240505903019,129.345422358428
전북특별자치도 김제시 신풍동,2139.0,97.14,0.02,35.795983696841,126.897915116825
경기도 고양시 일산동구 식사동,2140.0,97.11,0.02,37.6773400834298,126.813707127491
강원특별자치도 원주시 행구동,2141.0,97.04,0.02,37.3425902881859,127.983876967283
충청남도 서산시 음암면,2142.0,97.0,0.02,36.8000451041245,126.517984912069
전북특별자치도 김제시 검산동,2143.0,97.0,0.02,35.8032166157391,126.903716420593
서울특별시 광진구 구의1동,2144.0,96.98,0.02,37.5424122510282,127.085675411153
경상남도 의령군 유곡면,2145.0,96.9,0.02,35.4332568518352,128.313598987761
서울특별시 양천구 신월1동,2146.0,96.84,0.02,37.5328014029807,126.831535897403
경상북도 울진군 북면,2147.0,96.8,0.02,37.1048544174809,129.373093753422
서울특별시 용산구 원효로2동,2148.0,96.79,0.02,37.5343604221086,126.951530188917
경기도 하남시 미사1동,2149.0,96.79,0.02,37.5603159330876,127.188807992731
충청남도 천안시 서북구 부성1동,2150.0,96.78,0.02,36.8427719304676,127.152210937845
서울특별시 동대문구 답십리2동,2151.0,96.74,0.02,37.5673273970901,127.061286310887
경기도 수원시 장안구 파장동,2152.0,96.73,0.02,37.3103196025955,126.997419023951
전라남도 진도군 조도면,2153.0,96.63,0.02,34.2966127815969,126.047449629782
경기도 남양주시 진접읍,2154.0,96.56,0.02,37.7263004861765,127.189886481276
서울특별시 광진구 화양동,2155.0,96.52,0.02,37.5464762611363,127.071367614735
울산광역시 울주군 삼남읍,2156.0,96.52,0.02,35.5410832750574,129.108584026825
경상북도 문경시 점촌3동,2157.0,96.52,0.02,36.6029883202515,128.206523818653
광주광역시 광산구 첨단2동,2158.0,96.49,0.02,35.2162837576693,126.843343053856
광주광역시 광산구 신가동,2159.0,96.46,0.02,35.1798449626863,126.836000396367
전북특별자치도 군산시 조촌동,2160.0,96.46,0.02,35.974453644408,126.737163222161
대구광역시 달서구 송현1동,2161.0,96.45,0.02,35.8292185848247,128.554795495277
부산광역시 연제구 연산8동,2162.0,96.44,0.02,35.1880473235754,129.098835871999
경기도 양평군 강상면,2163.0,96.43,0.02,37.4809148232956,127.477924857754
경기도 성남시 분당구 구미동,2164.0,96.42,0.02,37.3402676009462,127.12270368209
대구광역시 중구 남산3동,2165.0,96.4,0.02,35.8599098628603,128.585554074278
충청북도 충주시 금가면,2166.0,96.39,0.02,37.0430221614575,127.924478732073
충청남도 서산시 운산면,2167.0,96.39,0.02,36.8107317868592,126.580652847469
부산광역시 사상구 주례3동,2168.0,96.37,0.02,35.1473711074488,129.001402413305
충청남도 아산시 온양5동,2169.0,96.36,0.02,36.7751453722875,126.996039119966
전북특별자치도 순창군 인계면,2170.0,96.36,0.02,35.4118204541221,127.141255266788
제주특별자치도 서귀포시 대천동,2171.0,96.23,0.02,33.2505202392224,126.477773783619
서울특별시 성북구 보문동,2172.0,96.19,0.02,37.5803802951263,127.022823355231
서울특별시 동대문구 청량리동,2173.0,96.14,0.02,37.5830468218369,127.048170770368
경기도 고양시 덕양구 화전동,2174.0,96.1,0.02,37.6000455360803,126.872658393587
서울특별시 관악구 조원동,2175.0,96.09,0.02,37.4825122141625,126.907817274289
광주광역시 북구 용봉동,2176.0,96.06,0.02,35.1804348657735,126.901189342065
대전광역시 대덕구 신탄진동,2177.0,95.92,0.02,36.4517152153308,127.429101079908
경기도 수원시 권선구 서둔동,2178.0,95.84,0.02,37.2726049621063,126.986041722962
충청북도 괴산군 소수면,2179.0,95.79,0.02,36.8558182273728,127.744874122571
경상남도 김해시 장유2동,2180.0,95.75,0.02,35.1971033599817,128.797742392563
서울특별시 은평구 응암3동,2181.0,95.73,0.02,37.5922419251438,126.915734945869
전라남도 함평군 엄다면,2182.0,95.72,0.02,35.0103445156592,126.51592214965
대구광역시 남구 대명6동,2183.0,95.71,0.02,35.8351638902285,128.566075546663
부산광역시 동래구 명륜동,2184.0,95.7,0.02,35.2124857123248,129.08155822834
경기도 양평군 양동면,2185.0,95.7,0.02,37.4251059645742,127.751177593936
전라남도 순천시 해룡면,2186.0,95.66,0.02,34.9137220958035,127.537706930417
경기도 의왕시 청계동,2187.0,95.63,0.02,37.4000497874321,127.018485897202
부산광역시 중구 보수동,2188.0,95.62,0.02,35.106208354028,129.02465687435
부산광역시 서구 동대신3동,2189.0,95.6,0.02,35.1144243128783,129.017257653319
광주광역시 북구 두암2동,2190.0,95.57,0.02,35.1745723068829,126.932504790101
전라남도 나주시 동강면,2191.0,95.53,0.02,34.9394730979328,126.564055405529
경기도 이천시 부발읍,2192.0,95.49,0.02,37.283660360919,127.486886526274
인천광역시 서구 석남1동,2193.0,95.43,0.02,37.5105090759747,126.672777277744
