field1,field2,field3,field4,field5,field6,_GC_TYPE,_CLEANADDR,_PNU,_X,_Y,숙박업소(관광지수),인구[명],상권밀집도(비율),교통량(AADT),adm_cd2,recommend1,recommend2,recommend3
2021,2021-10-21,주유소,휴업,(주)삼표에너지 목동주유소,서울특별시 양천구 목동서로129 (목동),정,서울특별시 양천구 목동서로 129 (목동),1147010200109050030,126.8755229413056,37.53216903995416,1,28848.0,0.03,190133.0,1147055000.0,공장,업무시설,가설건축
2021,2021-12-21,주유소,폐업,기린주유소,충청남도 서천군 충절로591 (기산면),정,충청남도 서천군 충절로 591 (기산면),4477033026101190004,126.7466342119584,36.07255069483281,2,1438.0,0.02,27706.0,4477033000.0,가설건축,기타,공장
2021,2021-11-24,주유소,폐업,탄금대주유소,충청북도 충주시 탄금대로305 (칠금동),정,충청북도 충주시 탄금대로 305 (칠금동),4313011600104510000,127.89868821362045,36.9853271260705,1,13824.0,0.05,34801.0,4313062500.0,가설건축,공장,판매시설
2021,2021-08-24,주유소,폐업,대산주유소,경상북도 경산시 남천로793 (남천면),정,경상북도 경산시 남천로 793 (남천면),4729037022104450009,128.73148209698468,35.78874211782488,2,2903.0,0.04,20197.0,4729037000.0,가설건축,기타,자동차관련시설
2021,2021-10-22,주유소,폐업,오미산주유소,경기도 고양시 일산동구 성현로7 (성석동),정,경기도 고양시 일산동구 성현로 7 (성석동),4128511300112560001,126.787899475824,37.71029679657977,9,20383.0,0.02,48624.0,4128560000.0,가설건축,판매시설,자동차관련시설
2021,2021-10-15,주유소,폐업,신월주유소,전라남도 무안군 신월로558-14 (운남면),정,전라남도 무안군 신월로 558-14 (운남면),4684037024110090003,126.29848794572445,34.961886331787305,2,2532.0,0.03,2899.0,4684037000.0,가설건축,공장,기타
2021,2021-11-15,주유소,휴업,광신석유(주) 무학주유소,경상남도 창원시 마산합포구 무학로288 (완월동),유,경상남도 창원시 마산합포구 무학로 292 (완월동),4812512800104820002,128.55744786578262,35.19632965904926,2,8473.0,0.02,27717.0,4812557000.0,업무시설,공동주택,가설건축
2021,2021-11-03,주유소,폐업,대한주유소,전라남도 순천시 환선로6 (동외동),정,전라남도 순천시 환선로 6 (동외동),4615012200101340003,127.48730682481064,34.9558081473697,2,2501.0,0.08,31469.0,4615062000.0,숙박시설,공장,기타
2021,2021-10-08,주유소,휴업,삼미상사(주) 부광셀프주유소,인천광역시 서구 봉수대로1623 (금곡동),정,인천광역시 서구 봉수대로 1623 (금곡동),2826011800103720002,126.63871529926986,37.61526708538503,4,33708.0,0.02,51589.0,2826068000.0,가설건축,판매시설,자동차관련시설
2021,2021-11-29,주유소,폐업,대길주유소,경상북도 김천시 남김천대로3113 (구성면),정,경상북도 김천시 남김천대로 3113 (구성면),4715041021103550000,128.0865434142501,36.07237527588882,2,2054.0,0.02,8724.0,4715041000.0,기타,가설건축,공장
2021,2021-12-24,주유소,폐업,사랑주유소,충청남도 천안시 서북구 천안대로2086 (성환읍),정,충청남도 천안시 서북구 천안대로 2086 (성환읍),4413325022102170027,127.13476200434675,36.92473134596419,6,27903.0,0.02,30276.0,4413325000.0,가설건축,판매시설,자동차관련시설
2021,2021-10-19,주유소,폐업,원대로주유소,강원도 강릉시 원대로38 (교동),정,강원특별자치도 강릉시 원대로 38 (교동),5115011000117320000,128.8820841516354,37.758058004299016,17,15492.0,0.02,36978.0,5115055000.0,가설건축,판매시설,공동주택
2021,2021-09-28,주유소,폐업,가야산주유소,전라남도 광양시 백운로1265 (마동),유,전라남도 광양시 백운로 1267 (마동),4623010700104210002,127.70567655331514,34.940284961568935,42,56681.0,0.02,11124.0,4623053000.0,가설건축,자동차관련시설,공장
2021,2021-11-22,주유소,폐업,송파에너지,충청남도 부여군 충절로825 (임천면),정,충청남도 부여군 충절로 825 (임천면),4476041025102200004,126.89885971116738,36.159700403306765,1,1547.0,0.02,3082.0,4476041000.0,공장,기타,가설건축
2021,2021-10-28,주유소,폐업,청남주유소,충청북도 옥천군 용방3길2-1 (이원면),정,충청북도 옥천군 용방3길 2-1 (이원면),4373036035103420027,127.65322769718637,36.250583637164624,22,3729.0,0.03,9181.0,4373036000.0,가설건축,기타,공장
2021,2021-10-14,주유소,폐업,(주)동일화승주유소,부산광역시 기장군 반송로1582 (기장읍),정,부산광역시 기장군 반송로 1582 (기장읍),2671025021101120001,129.2124791503099,35.24804048617175,57,51393.0,0.02,58739.0,2671025000.0,가설건축,판매시설,공동주택
2021,2021-10-22,주유소,휴업,서산톨게이트주유소,충청남도 서산시 운암로895 (운산면),정,충청남도 서산시 운암로 895 (운산면),4421038033107210012,126.56749110579824,36.812820333311805,2,4845.0,0.02,3287.0,4421038000.0,기타,가설건축,공장
2021,2021-12-02,주유소,휴업,진부주유소,경상남도 창원시 진해구 진해대로2221 (용원동),정,경상남도 창원시 진해구 진해대로 2221 (용원동),4812916400105320001,128.8057200944767,35.11101367116256,29,45382.0,0.02,31070.0,4812965000.0,가설건축,자동차관련시설,공동주택
2021,2021-09-02,주유소,폐업,야구장주유소,경상남도 창원시 마산합포구 용마로62 (산호동),유,경상남도 창원시 마산합포구 용마로 63 (산호동),4812511800100510039,128.5811336835827,35.219203302887415,18,11578.0,0.04,58678.0,4812565000.0,공동주택,공장,판매시설
2021,2021-11-25,주유소,폐업,조은주유소,경기도 화성시 남양로496 (남양읍),정,경기도 화성시 남양로 496 (남양읍),4159026222102340004,126.82000230915368,37.18436173585181,14,59487.0,0.02,16675.0,4159026200.0,가설건축,자동차관련시설,판매시설
2021,2021-10-18,주유소,폐업,중앙주유소,경상북도 영천시 호국로90 (야사동),정,경상북도 영천시 호국로 90 (야사동),4723010300101340005,128.94726778615342,35.974451658022254,1,27772.0,0.02,12030.0,4723051000.0,가설건축,공동주택,판매시설
2021,2021-12-10,주유소,폐업,독립주유소,충청남도 천안시 동남구 망향로182 (안서동),정,충청남도 천안시 동남구 망향로 182 (안서동),4413111900103650009,127.17476839872292,36.83937086220762,7,51022.0,0.02,183352.0,4413159000.0,판매시설,가설건축,업무시설
2021,2021-10-26,주유소,휴업,㈜조은나라,부산광역시 사상구 사상로105 (감전동),정,부산광역시 사상구 사상로 105 (감전동),2653010500101170010,128.99015859021273,35.15626438050769,99,25816.0,0.05,134118.0,2653064500.0,공동주택,가설건축,공장
2021,2021-09-06,주유소,휴업,풍해메가주유소,경상남도 통영시 남해안대로2119 (도산면),정,경상남도 통영시 남해안대로 2119 (도산면),4822033021111860006,128.34778122280142,34.93576919885647,38,3139.0,0.03,13785.0,4822033000.0,가설건축,기타,공장
2021,2021-11-30,주유소,휴업,상계주유소,서울특별시 노원구 노해로527 (상계동),정,서울특별시 노원구 노해로 527 (상계동),1135010500107180002,127.06635556093764,37.65594570199231,4,18929.0,0.03,138269.0,1135064000.0,가설건축,판매시설,공동주택
2021,2021-10-01,주유소,폐업,금성주유소,경상남도 김해시 분성로502 (어방동),정,경상남도 김해시 분성로 502 (어방동),4825011800111000001,128.9007095826476,35.23515501560009,46,40591.0,0.02,98741.0,4825058000.0,판매시설,가설건축,공동주택
2021,2021-11-17,주유소,폐업,연화주유소,경상남도 고성군 옥천로1015 (개천면),정,경상남도 고성군 옥천로 1015 (개천면),4882038026103230000,128.27432574744807,35.08023173774207,1,1055.0,0.02,1366.0,4882038000.0,기타,가설건축,업무시설
2021,2021-12-03,주유소,폐업,오림주유소,경기도 포천시 내진로224 (내촌면),정,경기도 포천시 내진로 224 (내촌면),4165032021104630003,127.21359941380344,37.80237659397084,13,5328.0,0.07,23061.0,4165032000.0,가설건축,기타,공동주택
2021,2021-12-17,주유소,폐업,공단주유소,충청북도 음성군 무극로38-1 (금왕읍),정,충청북도 음성군 무극로 38-1 (금왕읍),4377025337100110000,127.5685237442978,36.98432319240053,21,22411.0,0.03,19026.0,4377025300.0,가설건축,공장,자동차관련시설
2021,2021-10-07,주유소,폐업,성환농협남부주유소,충청남도 천안시 서북구 성환중앙로8 (성환읍),정,충청남도 천안시 서북구 성환중앙로 8 (성환읍),4413325021104490111,127.12882814627687,36.9148043051023,6,27903.0,0.02,37893.0,4413325000.0,가설건축,판매시설,공동주택
2021,2021-09-10,주유소,폐업,아라셀프주유소,충청북도 청주시 상당구 대성로39 (서운동),정,충청북도 청주시 상당구 대성로 39 (서운동),4311110800100910004,127.49303677267784,36.62865181655826,37,6493.0,0.09,18524.0,4311154500.0,업무시설,공동주택,가설건축
2021,2021-11-23,주유소,휴업,넘버원주유소,강원도 삼척시 삼척로634 (원덕읍),정,강원특별자치도 삼척시 삼척로 634 (원덕읍),5123025325100330002,129.3306080595522,37.1899306965014,7,4618.0,0.04,10028.0,5123025300.0,가설건축,기타,자동차관련시설
2021,2021-11-01,주유소,휴업,㈜대원 동신주유소,전라남도 나주시 건재로89 (대호동),정,전라남도 나주시 건재로 89 (대호동),4617011600108670000,126.71530502964538,35.04294517517583,2,10807.0,0.02,4782.0,4617055000.0,가설건축,판매시설,기타
2021,2021-12-14,주유소,폐업,영덕제일주유소,경상북도 영덕군 영덕로247 (영덕읍),정,경상북도 영덕군 영덕로 247 (영덕읍),4777025024101950004,129.3717532791697,36.41648504476345,19,10147.0,0.04,3566.0,4777025000.0,공동주택,가설건축,기타
2021,2021-10-25,주유소,폐업,오일마트주유소,부산광역시 사하구 을숙도대로767 (구평동),정,부산광역시 사하구 을숙도대로 767 (구평동),2638010700100240033,128.98870976079712,35.08625047495262,8,12579.0,0.03,134118.0,2638061000.0,가설건축,판매시설,업무시설
2022,2022-01-05,주유소,휴업,청정하남주유소,경기도 하남시 하남대로236 (상산곡동),정,경기도 하남시 하남대로 236 (상산곡동),4145010500101370005,127.2326102729812,37.49654335584427,6,6671.0,0.07,75130.0,4145051000.0,가설건축,공동주택,업무시설
2021,2021-11-10,주유소,폐업,북리주유소,경기도 용인시 처인구 경기동로117 (남사읍),유,경기도 용인시 처인구 경기동로 121 (남사읍),4146125922106810000,127.14174150828916,37.1456543634566,2,23817.0,0.02,9879.0,4146125900.0,가설건축,판매시설,자동차관련시설
2021,2021-12-16,주유소,휴업,수분주유소,전라북도 장수군 장수로1450 (장수읍),정,전북특별자치도 장수군 장수로 1450 (장수읍),5274025029108500001,127.5033305138246,35.58730498787339,3,2035.0,0.02,3993.0,5274025000.0,공장,숙박시설,가설건축
2021,2021-11-26,주유소,폐업,나들목주유소,울산광역시 울주군 반구대로722 (삼남읍),정,울산광역시 울주군 반구대로 722 (삼남읍),3171026521103910003,129.120918397835,35.55629674753638,11,31333.0,0.02,53247.0,3171026500.0,판매시설,가설건축,공동주택
2021,2021-11-15,주유소,휴업,원석주유소,충청북도 증평군 초평로1742 (증평읍),정,충청북도 증평군 초평로 1742 (증평읍),4374525031105920002,127.56240222846884,36.79302533536937,28,36290.0,0.02,17213.0,4374525000.0,가설건축,자동차관련시설,판매시설
2022,2022-01-10,주유소,폐업,송현주유소,전라남도 나주시 세남로730 (봉황면),정,전라남도 나주시 세남로 730 (봉황면),4617043024109310019,126.80010409767628,34.963962965834384,2,3517.0,0.03,1411.0,4617043000.0,가설건축,공장,근린생활시설
2021,2021-11-30,주유소,폐업,북천주유소,경상남도 하동군 옥단로9 (북천면),정,경상남도 하동군 옥단로 9 (북천면),4885039024100440000,127.90291794919769,35.114871427771455,1,1526.0,0.02,5988.0,4885039000.0,기타,공장,가설건축
2021,2021-11-03,주유소,폐업,태평셀프주유소,대전광역시 중구 동서대로1244 (태평동),유,대전광역시 중구 동서대로 1243 (태평동),3014011400103350010,127.39776245553004,36.32680772490787,1,12579.0,0.02,44361.0,3014068000.0,공동주택,판매시설,공장
2021,2021-12-28,주유소,폐업,광신석유(주) 지내주유소,경상남도 김해시 분성로689 (지내동),정,경상남도 김해시 분성로 689 (지내동),4825012100104300000,128.92099408178993,35.235016473156115,11,6920.0,0.04,98741.0,4825060000.0,가설건축,공동주택,업무시설
2021,2021-11-17,주유소,휴업,주식회사 재원에너지 영암지점,전라남도 영암군 녹색로2051 (미암면),정,전라남도 영암군 녹색로 2051 (미암면),4683039026100150006,126.5742145445095,34.72107174855276,1,2772.0,0.04,9843.0,4683039000.0,공장,기타,가설건축
2021,2021-09-29,주유소,휴업,(주)자연에너지 햇살주유소,서울특별시 도봉구 방학로142 (방학동),정,서울특별시 도봉구 방학로 142 (방학동),1132010600106910003,127.0364243353543,37.66299347338156,3,27134.0,0.02,171081.0,1132069000.0,공동주택,판매시설,업무시설
2021,2021-11-01,주유소,폐업,사월주유소,대구광역시 수성구 달구벌대로3300 (신매동),유,대구광역시 수성구 달구벌대로 3300-1 (신매동),2726011800100100012,128.71654276960763,35.83627570426661,7,30589.0,0.01,63177.0,2726067000.0,판매시설,가설건축,자동차관련시설
2021,2021-11-05,주유소,폐업,곡천주유소,울산광역시 울주군 웅촌로343 (웅촌면),정,울산광역시 울주군 웅촌로 343 (웅촌면),3171034023102550071,129.20686787372722,35.462529975207445,3,8725.0,0.04,37631.0,3171034000.0,가설건축,공동주택,업무시설
2021,2021-09-30,주유소,휴업,SK에너지(주)양양주유소,강원도 양양군 양양로30 (양양읍),정,강원특별자치도 양양군 양양로 30 (양양읍),5183025021100040003,128.62502531530723,38.07726368759421,32,11996.0,0.04,12807.0,5183025000.0,공동주택,가설건축,판매시설
2021,2021-11-26,주유소,휴업,아울렛주유소,울산광역시 울주군 웅촌로532 (웅촌면),정,울산광역시 울주군 웅촌로 532 (웅촌면),3171034029106520000,129.22030262406798,35.47592302800249,3,8725.0,0.04,37631.0,3171034000.0,가설건축,자동차관련시설,업무시설
2021,2021-11-04,주유소,휴업,SK에너지(주)대공원주유소,서울특별시 관악구 과천대로921 (남현동),정,서울특별시 관악구 과천대로 921 (남현동),1162010300106020306,126.98217690992313,37.47274165152869,12,17319.0,0.02,92146.0,1162063000.0,숙박시설,기타,자동차관련시설
