연도,도로종류,지점번호,호선,구간,차로,도/시,시/군,읍/면,동/리,구분, AADT ,XCODE,YCODE
2024,5,60-27   ,60,대산면-칠서면,2,경남,함안,칠북,검단,수시," 7,266 ",35.34728,128.52764
2024,5,60-28   ,60,북면-동읍,4,경남,창원,북,신촌,수시," 11,964 ",35.34759,128.62001
2024,3,1021-09 ,1021,평림리-부목리,2,경남,함안,대산,평림,수시," 2,175 ",35.34856,128.43695
2024,2,0306-003,3,신안면-산청읍,4,경남,산청,신안,외송,수시," 10,451 ",35.34911,127.93378
2024,2,2206-000,22,법성면-영광읍,4,전남,영광,법성,대덕,상시," 13,770 ",35.34926,126.46074
2024,3,1040-03 ,1040,칠서면-칠북면,2,경남,함안,칠북,화천,수시," 3,223 ",35.34962,128.51996
2024,2,2314-003,23,영광읍-남고창IC,4,전북,고창,성송,무송,수시," 4,209 ",35.3501,126.63383
2024,2,2501-001,25,진영읍-밀양시,4,경남,창원,대산,모산,수시," 29,466 ",35.35067,128.70941
2024,2,3101-004,31,부산시-온산읍,4,경남,울주,서생,화산,수시," 18,681 ",35.35067,129.28955
2024,1,02512,25,장성JCT-백양사IC,4,전남,장성,장성,수산,수시," 42,428 ",35.35076,126.81644
2024,2,2007-000,20,의령읍-적포리,2,경남,의령,용덕,정동,수시," 3,750 ",35.35171,128.30047
2024,5,60-31   ,60,상동면-동면,4,경남,양산, ,신기,수시," 20,001 ",35.3536,129.04369
2024,2,2705-003,27,옥과면-순창읍,4,전북,순창,순창,신남,수시," 2,749 ",35.35429,127.14389
2024,2,1316-001,13,옥과면-대강면,2,전북,남원,대강,사석,수시, 606 ,35.35664,127.23066
2024,1,04502,45,칠서IC-남지IC,4,경남,함안,칠서,천계,수시," 55,464 ",35.35717,128.49318
2024,3,1077-02 ,1077,북부동-유산동,6,경남,양산, ,유산,수시," 17,527 ",35.35759,129.03512
2024,2,0502-003,5,내서읍-영산면,4,경남,함안,칠북,화천,상시," 14,596 ",35.35787,128.51485
2024,2,2004-000,20,생비량면-의령읍,4,경남,산청,생비량,가계,수시," 14,125 ",35.35823,128.09191
2024,1,05503-2,55.2,상동IC-삼랑진IC,4,경남,김해,상동,여차,수시," 45,081 ",35.36052,128.86684
2024,2,2409-001,24,담양읍-순창읍,4,전북,순창,팔덕,덕천,수시," 6,314 ",35.3629,127.09521
2024,2,1708-002,17,곡성읍-남원시,4,전북,남원,송동,신평,수시," 6,242 ",35.36379,127.32352
2024,3,1022-05 ,1022,원동면-양산시,2,경남,양산,원동,원,수시," 1,641 ",35.3644,128.92152
2024,1,01203,12,순창IC-남원JCT,4,전북,순창,대강,입암,수시," 19,931 ",35.3654,127.15278
2024,3,1029-02 ,1029,백산리-정곡면,2,경남,의령,정곡,죽전,수시, 129 ,35.36785,128.32203
2024,3,0730-02 ,730,순창면-대강면,2,전북,순창,유등,창신,수시," 5,541 ",35.36823,127.15673
2024,2,2005-000,20,생비량면-의령읍,4,경남,의령,대의,마쌍,수시," 7,650 ",35.36831,128.11829
2024,3,1022-04 ,1022,삼랑진읍-원동면,2,경남,양산,원동,용당,수시, 819 ,35.37221,128.89883
2024,3,1022-09 ,1022,하남읍-상남면,2,경남,밀양,하남,백산,수시, 807 ,35.37265,128.72659
2024,3,0897-05 ,897,용면-복흥면,2,전남,담양,용,추성,수시," 1,012 ",35.37286,126.98017
2024,2,2205-002,22,해리면-법성면,2,전북,고창,공음,장곡,수시," 1,818 ",35.37386,126.50325
2024,1,06500-4,65.2,장안IC-온양IC,6,부산,기장,장안,덕선,수시," 47,858 ",35.3745,129.24672
2024,3,1022-08 ,1022,부곡면-하남읍,2,경남,밀양,하남,수산,수시," 2,797 ",35.37478,128.70755
2024,2,5802-003,58,생림면-상남면,4,경남,밀양,생림,마사,수시," 10,016 ",35.3752,128.83112
2024,5,69-11   ,69,원리-선리,2,경남,양산,원동,원,수시," 1,547 ",35.37592,128.9206
2024,3,0792-03 ,792,구림면-순창읍,2,전북,순창,팔덕,구룡,수시," 4,755 ",35.37677,127.11101
2024,1,25301-1,253,남고창IC-장성물류IC,4,전북,고창,고수,부곡,수시," 24,160 ",35.3768,126.70719
2024,3,1011-02 ,1011,법수면-정곡면,2,경남,의령,정곡,예둔,수시," 3,351 ",35.37811,128.33239
2024,2,3502-000,35,양산시-언양읍,8,경남,양산,상북,소토,수시," 48,806 ",35.379,129.04798
2024,3,1077-03 ,1077,유산동-어곡동,4,경남,양산, ,어곡,수시," 15,053 ",35.37959,129.02531
2024,3,1011-03 ,1011,정곡면-유곡면,2,경남,의령,정곡,중교,수시," 1,135 ",35.37968,128.32497
2024,2,2411-002,24,순창읍-적성면,2,전북,순창,유등,건곡,상시," 4,742 ",35.38211,127.16991
2024,3,1022-06 ,1022,남지읍-부곡면,2,경남,창녕,길곡,증산,수시," 3,570 ",35.38304,128.55552
2024,3,0730-05 ,730,금지면-조산동,2,전북,남원,송동,장국,수시," 1,652 ",35.38309,127.36752
2024,3,0737-01 ,737,주천면-산내면,2,전북,남원,주천,고기,수시, 870 ,35.38327,127.50507
2024,2,0108-001,1,장성읍-정읍시,4,전남,장성,북하,단전,수시," 3,911 ",35.38399,126.87442
2024,2,2705-002,27,순창읍-인계면,4,전북,순창,순창,복실,수시," 10,519 ",35.38415,127.14097
2024,3,1006-05 ,1006,신등면-차황면,2,경남,산청,신등,양전,수시," 2,220 ",35.38447,128.00165
2024,1,01505,15,영광IC-고창JCT,4,전남,영광,대마,화평,수시," 15,954 ",35.38474,126.61344
2024,2,7717-004,77,양간리-송석리,2,전남,영광,홍농,칠곡,상시," 1,272 ",35.38521,126.42872
2024,2,1709-000,17,곡성읍-남원시,4,전북,남원,주생,중동,수시," 9,420 ",35.38736,127.34707
2024,3,1089-03 ,1089,신등면-가회면,2,경남,산청,신등,양전,수시," 3,064 ",35.38743,128.01389
2024,3,0842-02 ,842,법성면-홍농읍,2,전남,영광,홍농,상하,수시," 9,816 ",35.3875,126.44073
2024,1,02705,27,서남원IC-남원JCT,4,전북,남원,주생,제천,수시," 30,340 ",35.38761,127.31524
2024,3,0842-04 ,842,홍농읍-계마리,2,전남,영광,홍농,칠곡,수시," 1,510 ",35.38823,126.40894
2024,3,0734-08 ,734,북이면-북일면,2,전남,장성,북일,박산,수시," 4,960 ",35.38829,126.80577
2024,2,3303-001,33,대의면-정양리,4,경남,합천,삼가,어전,수시," 12,238 ",35.38956,128.1207
2024,2,2205-001,22,해리면-법성면,2,전북,고창,공음,석교,수시," 1,784 ",35.38961,126.50222
2024,3,1028-07 ,1028,상북면-웅상읍,2,경남,양산,상북,대석,수시," 1,372 ",35.39034,129.06479
2024,5,60-10   ,60,송치리-고기리,2,전북,남원,주천,장안,수시," 2,646 ",35.39057,127.44234
2024,2,3101-005,31,부산시-온산읍,4,경남,울주,서생,화정,수시," 14,441 ",35.39391,129.33127
2024,3,1023-03 ,1023,삼정리-가흥리,2,경남,함양,마천,군자,수시," 1,684 ",35.39448,127.66045
2024,2,2313-001,23,영광읍-남고창IC,4,전북,고창,고수,부곡,수시," 6,866 ",35.3967,126.67045
2024,2,0702-002,7,부산시-웅상읍,6,경남,양산, ,명,수시," 27,682 ",35.3976,129.1713
2024,3,1021-10 ,1021,남지리-고곡리,2,경남,창녕,남지,마산,수시," 5,891 ",35.39763,128.4793
2024,5,60-16   ,60,산내면-마천면,2,경남,함양,마천,가흥,수시," 1,587 ",35.39788,127.66049
2024,2,2503-002,25,진영읍-밀양시,4,경남,밀양,하남,파서,수시," 28,096 ",35.39843,128.75063
2024,2,2411-003,24,대강면-남원시,2,전북,남원,대산,풍촌,상시," 2,776 ",35.39881,127.30686
2024,2,3101-006,31,부산시-온산읍,4,경남,울주,온산,강양,상시," 16,876 ",35.39903,129.33586
2024,3,0729-02 ,729,순창읍-구림면,2,전북,순창,팔덕,광암,수시," 8,786 ",35.39961,127.12501
2024,3,1077-04 ,1077,어곡동-원동면,2,경남,양산,원동,내포,수시," 1,148 ",35.40016,128.92903
2024,3,0745-01 ,745,주생면-삼계면,2,전북,남원,대산,대곡,수시," 1,029 ",35.40092,127.32215
2024,5,60-15   ,60,산청읍-신등면,2,경남,산청,산청,척지,수시," 1,026 ",35.40296,127.95188
2024,2,2008-003,20,의령읍-적포리,2,경남,의령,정곡,오방,수시," 3,250 ",35.4035,128.33337
2024,2,1907-001,19,구례읍-남원시,4,전북,남원,주천,호기,상시," 3,645 ",35.40351,127.42317
2024,2,2412-000,24,대강면-남원시,2,전북,남원,주생,상동,수시," 4,590 ",35.40433,127.34714
2024,1,03503,35,단성IC-산청IC,4,경남,산청,단성,사월,수시," 28,404 ",35.40541,127.87291
2024,3,0730-06 ,730,용담리-장암리,4,전북,남원,주천,호기,수시," 4,953 ",35.40696,127.41451
2024,3,1022-01 ,1022,삼랑진읍-원동면,2,경남,밀양,삼랑진,검세,수시," 3,165 ",35.40747,128.86586
2024,3,1001-06 ,1001,단성면-산청읍,2,경남,산청,산청,내,수시," 2,237 ",35.40763,127.87726
2024,2,1316-002,13,옥과면-대강면,2,전북,남원,대강,수홍,수시, 200 ,35.40832,127.25574
2024,3,1008-05 ,1008,부곡면-초동면,4,경남,밀양,초동,성만,수시," 9,170 ",35.4084,128.69201
2024,2,0306-004,3,신안면-산청읍,4,경남,산청,산청,부,수시," 13,871 ",35.40911,127.89656
2024,1,25301,253,고창JCT-남고창IC,4,전북,고창,고수,남산,수시," 19,546 ",35.40918,126.66267
2024,2,1414-002,14,기장읍-울산시,4,경남,울주,온양,운화,수시," 11,190 ",35.40931,129.26592
2024,2,2907-001,29,담양읍-쌍치면,2,전남,담양,용,월계,수시," 1,237 ",35.41195,126.99292
2024,1,00103,1,양산IC-통도사하이패스IC,6,경남,양산,상북,석계,수시," 82,733 ",35.41228,129.06229
2024,3,0796-04 ,796,공음면-무장면,2,전북,고창,무장,무장,수시," 1,757 ",35.41363,126.55976
2024,2,1317-000,13,대강면-동계면,2,전북,순창,적성,괴정,상시," 1,477 ",35.41493,127.25087
2024,3,0861-10 ,861,산농면-산내면,2,전북,남원,산내,대정,수시," 1,692 ",35.41564,127.61842
2024,2,5903-001,59,시천면-산청읍,2,경남,산청,금서,평촌,수시," 1,295 ",35.41615,127.84982
2024,3,0898-01 ,898,장성읍-고창읍,2,전남,장성,북일,문암,수시," 3,579 ",35.41665,126.74703
2024,1,01203-1,12,남원JCT-남원IC,4,전북,남원, ,화정,수시," 14,549 ",35.41694,127.34555
2024,5,49-05   ,49,북하면-농암리,2,전남,장성,북하,중평,수시," 7,338 ",35.41735,126.89199
2024,2,1317-001,13,대강면-동계면,2,전북,순창,적성,괴정,수시," 1,702 ",35.42001,127.23149
2024,2,0112-001,1,장성읍-정읍시,4,전남,장성,북하,쌍웅,수시," 6,453 ",35.42047,126.85169
2024,5,60-21   ,60,유림면-금서면,2,경남,산청,금서,매촌,수시," 5,063 ",35.42184,127.86102
2024,5,30-06   ,30,부곡면-본포리,2,경남,창녕,부곡,수다,수시," 3,005 ",35.42266,128.64714
2024,2,2313-003,23,남고창IC-흥덕면,4,전북,고창,고수,덕산,수시," 10,585 ",35.4229,126.69191
2024,3,1028-01 ,1028,원동면-상북면,4,경남,양산,상북,상삼,수시," 5,869 ",35.42459,129.0608
2024,2,5802-004,58,생림면-상남면,2,경남,밀양,삼랑진,미전,수시, 929 ,35.42512,128.8055
2024,2,3503-000,35,양산시-언양읍,4,경남,양산,상북,신전,수시," 17,206 ",35.42654,129.06635
2024,3,1008-04 ,1008,부곡면-초동면,4,경남,창녕,부곡,수다,수시," 10,529 ",35.42669,128.64617
2024,2,0306-005,3,산청읍-안의면,4,경남,산청,산청,차탄,수시," 7,734 ",35.42733,127.87507
2024,3,1028-04 ,1028,웅상읍-도계,2,경남,양산, ,서창,수시," 15,330 ",35.4274,129.18828
2024,1,01505-1,15,고창JCT-고창IC,4,전북,고창,고수,예지,수시," 31,183 ",35.42747,126.65841
2024,5,30-04   ,30,무안면-부곡면,2,경남,밀양,무안,성덕,수시," 4,806 ",35.42761,128.64989
2024,5,15-08   ,15,아산면-무장면,4,전북,고창,무장,월림,수시," 3,703 ",35.42765,126.55783
2024,2,2101-007,21,동계면-인계면,2,전북,순창,인계,세룡,상시, 310 ,35.42787,127.1793
2024,2,3303-002,33,대의면-정양리,4,경남,합천,삼가,양전,수시," 11,557 ",35.42802,128.14258
2024,5,60-19   ,60,고기리-운봉읍,2,전북,남원,운봉,행정,수시," 2,120 ",35.42943,127.52402
2024,2,7904-002,79,사도리-진동면,2,경남,창녕,부곡,온정,수시," 2,091 ",35.42992,128.60764
2024,5,15-03   ,15,석정리-고창읍,4,전북,고창,고창,월암,수시," 3,075 ",35.43011,126.72031
2024,3,1041-03 ,1041,대산면-세간리,2,경남,의령,유곡,세간,수시," 2,020 ",35.43068,128.34609
2024,3,1041-04 ,1041,세간리-신촌리,2,경남,의령,유곡,칠곡,수시, 665 ,35.43241,128.31408
2024,5,15-05   ,15,북이면-석정리,2,전남,장성,북이,신평,수시," 7,204 ",35.43267,126.80845
2024,3,0792-04 ,792,용면-구림면,2,전북,순창,구림,월정,수시," 2,937 ",35.43365,127.04505
2024,3,0792-02 ,792,정산리-답동리,2,전북,순창,복흥,정산,수시," 1,372 ",35.43432,126.94428
2024,1,05503-3,55.2,삼랑진IC-남밀양IC,4,경남,밀양,삼랑진,미전,수시," 48,629 ",35.43466,128.78063
2024,2,0503-001,5,내서읍-영산면,4,경남,창녕,도천,일,수시," 12,278 ",35.43695,128.52143
2024,2,2101-009,21,인계면-쌍치면,2,전북,순창,구림,월정,수시, 834 ,35.43837,127.05093
2024,3,1041-06 ,1041,압곡리-쌍백면,2,경남,합천,쌍백,평구,수시, 764 ,35.43856,128.15415
2024,2,1710-002,17,남원시-임실읍,4,전북,남원, ,용정,수시," 6,707 ",35.4391,127.37286
2024,2,2907-002,29,담양읍-쌍치면,2,전남,담양,용,용치,수시," 1,039 ",35.43952,126.99832
2024,3,1041-05 ,1041,쌍백면-가회면,2,경남,합천,쌍백,평구,수시, 709 ,35.43966,128.14079
2024,5,60-23   ,60,가회면-삼가면,2,경남,합천,가회,장대,수시, 961 ,35.43967,128.0511
2024,5,15-06   ,15,고창읍-아산면,4,전북,고창,아산,봉덕,수시," 19,369 ",35.44006,126.64663
2024,3,1089-01 ,1089,가회면-대병면,2,경남,합천,가회,장대,수시," 1,198 ",35.44058,128.05018
2024,3,1008-08 ,1008,부림면-장마면,2,경남,창녕,남지,고곡,수시," 1,404 ",35.441,128.42698
2024,5,15-02   ,15,북이면-석정리,2,전남,장성,북이,백암,수시," 1,905 ",35.44102,126.77715
2024,3,0733-01 ,733,해리면-아산면,2,전북,고창,아산,대동,수시," 4,996 ",35.44162,126.62127
2024,1,04503,45,남지IC-영산IC,4,경남,창녕,남지,남지,수시," 53,437 ",35.44177,128.5046
2024,3,0733-02 ,733,구시포-하장리,4,전북,고창,상하,장산,수시," 1,587 ",35.44311,126.48398
2024,2,7904-003,79,사도리-진동면,4,경남,창녕,도천,덕곡,상시," 12,987 ",35.44323,128.5602
2024,2,2101-008,21,인계면-쌍치면,2,전북,순창,구림,구암,상시," 1,317 ",35.44376,127.11047
2024,2,5904-000,59,산청읍-봉산면,2,경남,산청,산청,송경,수시, 975 ,35.44461,127.91324
2024,2,2503-003,25,진영읍-밀양시,4,경남,밀양,상남,기산,수시," 20,832 ",35.44598,128.7559
2024,1,06500-5,65.2,온양IC-청량IC,6,울산,울주,온양,운화,수시," 46,648 ",35.44705,129.28178
2024,2,2413-001,24,식정동-함양읍,2,전북,남원,운봉,화수,수시," 3,569 ",35.4471,127.54516
2024,5,60-18   ,60,세간리-경산리,2,경남,의령,부림,경산,수시," 1,684 ",35.44716,128.35421
2024,3,0743-02 ,743,운봉읍-논곡리,2,전북,남원,운봉,북천,수시, 807 ,35.44731,127.53683
2024,1,02706,27,남원JCT-북남원IC,4,전북,남원,대산,운교,상시," 27,540 ",35.44753,127.31717
2024,5,49-06   ,49,농암리-정읍시,4,전북,순창,복흥,반월,수시, 951 ,35.44773,126.91818
2024,2,2205-003,22,해리면-법성면,2,전북,고창,상하,검산,상시," 3,327 ",35.44964,126.5004
2024,1,01204,12,남원IC-동남원IC,4,전북,남원, ,삭정,수시," 15,471 ",35.44969,127.44091
2024,2,0112-002,1,장성읍-정읍시,4,전남,장성,북이,원덕,수시," 3,605 ",35.45147,126.81289
2024,2,1415-001,14,기장읍-울산시,4,경남,울주,온양,망양,수시," 25,393 ",35.45171,129.28651
2024,2,1908-002,19,남원시-장수읍,2,전북,남원, ,식정,수시," 5,983 ",35.45276,127.43122
2024,2,0703-001,7,웅상읍-울산시,4,경남,울주,웅촌,대대,상시," 37,631 ",35.45284,129.21127
2024,2,2008-001,20,의령읍-적포리,4,경남,의령,부림,막곡,상시," 4,537 ",35.45341,128.33495
2024,3,1051-01 ,1051,유산동-원동면,2,경남,양산,원동,대,수시," 1,067 ",35.45396,128.9655
2024,2,2413-000,24,식정동-함양읍,2,전북,남원,이백,강기,수시," 2,278 ",35.45697,127.45687
2024,2,7905-000,79,서상동-신촌리,2,경남,창녕,계성,광계,수시," 2,827 ",35.45818,128.50103
2024,5,60-11   ,60,인월면-산내면,2,전북,남원,인월,인월,수시," 4,117 ",35.45967,127.60629
2024,3,0708-01 ,708,신림면-천원리,2,전북,고창,신림,세곡,수시," 2,941 ",35.46057,126.69975
2024,5,60-12   ,60,마천면-유림면,2,경남,함양,유림,서주,수시," 3,348 ",35.46332,127.78686
2024,2,0503-002,5,영산면-창녕읍,4,경남,창녕,계성,명,수시," 18,885 ",35.46409,128.51323
2024,3,0907-03 ,907,부림면-적중면,2,경남,의령,봉수,서득,수시, 648 ,35.46447,128.31272
2024,2,1908-001,19,남원시-장수읍,2,전북,남원,산동,목동,수시," 1,885 ",35.46449,127.43747
2024,3,1026-01 ,1026,오부면-장박리,2,경남,산청,오부,양촌,수시," 3,670 ",35.46457,127.8677
2024,5,60-17   ,60,유림면-금서면,2,경남,함양,유림,화촌,수시," 1,485 ",35.46513,127.79233
2024,3,1001-08 ,1001,유림면-운림면,2,경남,함양,휴천,대천,수시," 2,046 ",35.46627,127.7593
2024,2,2413-002,24,식정동-함양읍,2,전북,남원,인월,성산,수시," 1,928 ",35.46642,127.62922
2024,3,1034-01 ,1034,유림면-수동면,2,경남,함양,유림,화촌,수시," 1,106 ",35.46668,127.79159
2024,2,2313-002,23,남고창IC-흥덕면,4,전북,고창,신림,자포,상시," 10,049 ",35.467,126.6981
2024,5,37-03   ,37,인월리-지리산IC,4,전북,남원,인월,서무,수시," 5,215 ",35.46712,127.59892
2024,2,3101-007,31,온산읍-울산시,4,경남,울주,온산,처용,수시," 23,213 ",35.46738,129.34226
2024,3,0721-01 ,721,반월동-산서면,2,전북,남원,보절,서치,수시," 10,028 ",35.47204,127.40643
2024,3,1011-06 ,1011,유곡면-봉수면,2,경남,의령,봉수,신현,수시, 703 ,35.47385,128.25872
2024,5,60-14   ,60,봉수면-신반리,2,경남,의령,봉수,신현,수시," 1,267 ",35.47449,128.25763
2024,1,02513,25,백양사IC-내장산IC,4,전남,장성,북이,신평,수시," 41,059 ",35.47619,126.79494
2024,1,03504,35,산청IC-생초IC,4,경남,산청,금서,특,수시," 29,958 ",35.47622,127.8379
2024,2,5904-001,59,산청읍-봉산면,2,경남,산청,차황,상중,수시," 1,042 ",35.47663,127.93186
2024,1,01506,15,고창IC-선운산IC,4,전북,고창,고창,주곡,수시," 31,440 ",35.47752,126.6781
2024,5,15-04   ,15,무장면-해리면,4,전북,고창,해리,왕촌,수시," 2,789 ",35.47845,126.52364
2024,1,01205,12,동남원IC-지리산IC,4,전북,남원,산동,대기,수시," 14,285 ",35.47912,127.562
2024,3,1080-04 ,1080,무안면-밀양시,2,경남,밀양,무안,신법,수시," 5,557 ",35.48019,128.65979
2024,3,1023-02 ,1023,마천면-구룡리,2,경남,함양,함양,구룡,수시, 910 ,35.48107,127.69767
2024,2,5803-000,58,전사포리-운전리,4,경남,밀양,부북,제대,상시," 6,889 ",35.48154,128.73303
2024,2,2101-011,21,쌍치면-정읍시,2,전북,순창,쌍치,둔전,수시," 1,450 ",35.48212,126.96424
2024,2,1317-002,13,동계면-오수면,2,전북,임실,삼계,후천,상시, 604 ,35.48235,127.25865
2024,3,1080-01 ,1080,계성면-무안면,2,경남,창녕,계성,사,수시," 1,835 ",35.48475,128.51475
2024,2,0306-006,3,산청읍-안의면,4,경남,산청,생초,갈전,수시," 5,661 ",35.48572,127.83807
2024,1,06500-6,65.2,청량IC-울주JCT,6,울산,울주,청량,덕하,수시," 41,990 ",35.48618,129.27755
2024,3,0708-02 ,708,연월리-하부리,2,전북,정읍,입암,연월,수시, 137 ,35.48768,126.78532
