행정구역,순위,2023년 수(명),비율(%),lat,lon
서울특별시 용산구 원효로1동,1295.0,16714.0,0.03,37.5373284451334,126.967712666408
경기도 수원시 팔달구 우만2동,1296.0,16713.0,0.03,37.2780089432799,127.039794080608
광주광역시 남구 효덕동,1297.0,16705.0,0.03,35.0961968252805,126.905313833807
부산광역시 금정구 부곡2동,1298.0,16699.0,0.03,35.2293743938083,129.094026619031
대전광역시 동구 자양동,1299.0,16673.0,0.03,36.3354899505007,127.448725370359
부산광역시 남구 대연5동,1300.0,16659.0,0.03,35.1384643196836,129.090167890117
충청북도 청주시 흥덕구 강서2동,1301.0,16649.0,0.03,36.6614318311172,127.428329458429
대구광역시 달서구 송현2동,1302.0,16644.0,0.03,35.8327870589976,128.545582681668
인천광역시 남동구 만수3동,1303.0,16640.0,0.03,37.4619617233184,126.72304852151
대구광역시 달서구 장기동,1304.0,16567.0,0.03,35.8433493267252,128.530035888982
부산광역시 동래구 사직3동,1305.0,16564.0,0.03,35.1994571771871,129.069452184589
서울특별시 마포구 염리동,1306.0,16559.0,0.03,37.5470619620453,126.94565571696
부산광역시 연제구 연산5동,1307.0,16547.0,0.03,35.1844710333271,129.076079497483
경기도 오산시 초평동,1308.0,16544.0,0.03,37.1398415722702,127.04063551003
경상북도 포항시 남구 해도동,1309.0,16507.0,0.03,36.0232879798442,129.371374866188
인천광역시 부평구 산곡4동,1310.0,16505.0,0.03,37.501772843059,126.711447589492
서울특별시 성북구 보문동,1311.0,16499.0,0.03,37.5803802951263,127.022823355231
충청남도 당진시 당진3동,1312.0,16496.0,0.03,36.9085217953484,126.645778904174
전북특별자치도 정읍시 수성동,1313.0,16490.0,0.03,35.5695431253164,126.850397938287
서울특별시 마포구 대흥동,1314.0,16483.0,0.03,37.5498936438386,126.943403941965
인천광역시 서구 가정2동,1315.0,16481.0,0.03,37.5263444950048,126.677821547716
부산광역시 영도구 청학2동,1316.0,16477.0,0.03,35.0918894288838,129.065734303062
서울특별시 종로구 평창동,1317.0,16475.0,0.03,37.6063916960375,126.968357810931
서울특별시 구로구 항동,1318.0,16469.0,0.03,37.4801853131194,126.823409784343
서울특별시 강동구 암사3동,1319.0,16462.0,0.03,37.5549733882201,127.140777676291
강원특별자치도 춘천시 동내면,1320.0,16439.0,0.03,37.8478361956971,127.761140115416
부산광역시 사상구 주례1동,1321.0,16409.0,0.03,35.1513298047166,129.001139491523
대구광역시 서구 평리4동,1322.0,16368.0,0.03,35.8673363043504,128.556819725895
경상남도 사천시 사남면,1323.0,16366.0,0.03,35.0525545488098,128.075219526026
대구광역시 수성구 수성1가동,1324.0,16349.0,0.03,35.8552512717563,128.610323117646
전북특별자치도 남원시 도통동,1325.0,16349.0,0.03,35.4198209192706,127.400089373545
경기도 이천시 창전동,1326.0,16346.0,0.03,37.2817967074992,127.440989684587
서울특별시 강동구 명일2동,1327.0,16318.0,0.03,37.5463359336273,127.151371265101
전라남도 여수시 여서동,1328.0,16313.0,0.03,34.7507069783154,127.708842947025
인천광역시 미추홀구 숭의1·3동,1329.0,16294.0,0.03,37.4613538747455,126.638869847842
충청남도 계룡시 엄사면,1330.0,16293.0,0.03,36.2885919883966,127.239873234269
충청남도 서산시 성연면,1331.0,16278.0,0.03,36.8390956293772,126.461004462777
경기도 성남시 분당구 야탑1동,1332.0,16261.0,0.03,37.4120531369385,127.130271335047
서울특별시 서대문구 남가좌1동,1333.0,16260.0,0.03,37.5732734342747,126.919786253544
경상북도 포항시 북구 양학동,1334.0,16257.0,0.03,36.0252768365078,129.350360544159
인천광역시 부평구 부평2동,1335.0,16254.0,0.03,37.4868931357024,126.71794526922
전라남도 목포시 용해동,1336.0,16254.0,0.03,34.8165246861845,126.399353322916
인천광역시 부평구 부평6동,1337.0,16250.0,0.03,37.4864543909223,126.724455161682
서울특별시 도봉구 쌍문3동,1338.0,16233.0,0.03,37.6489660489945,127.027934441938
충청남도 서산시 수석동,1339.0,16229.0,0.03,36.7668449929464,126.487849060841
전북특별자치도 전주시 덕진구 여의동,1340.0,16206.0,0.03,35.8603978404125,127.073350626447
대구광역시 중구 남산4동,1341.0,16161.0,0.03,35.8582317998805,128.580503806662
부산광역시 북구 만덕1동,1342.0,16124.0,0.03,35.2134493077261,129.036360648005
울산광역시 중구 반구1동,1343.0,16124.0,0.03,35.556449559074,129.341629795235
울산광역시 북구 강동동,1344.0,16117.0,0.03,35.6128278711646,129.445642746904
경기도 화성시 기배동,1345.0,16111.0,0.03,37.2243917025866,126.984675956393
경상남도 창녕군 창녕읍,1346.0,16105.0,0.03,35.5412894797239,128.50077305203
서울특별시 성동구 왕십리2동,1347.0,16103.0,0.03,37.561796307227,127.030994021909
부산광역시 부산진구 부암3동,1348.0,16095.0,0.03,35.1690807768908,129.03972228863
대전광역시 서구 관저1동,1349.0,16083.0,0.03,36.303867830801,127.33737608442
전라남도 목포시 신흥동,1350.0,16079.0,0.03,34.7988473632899,126.418831882088
경기도 안양시 만안구 안양9동,1351.0,16063.0,0.03,37.3914560410004,126.908394145985
경기도 성남시 분당구 정자3동,1352.0,16051.0,0.03,37.3607638168107,127.119553820185
서울특별시 동대문구 휘경1동,1353.0,16041.0,0.03,37.5929672536308,127.06579124432
서울특별시 서초구 내곡동,1354.0,16026.0,0.03,37.4582463131037,127.076916934729
경상남도 창원시 마산회원구 석전동,1355.0,16024.0,0.03,35.2293863941034,128.56819711454
대구광역시 달서구 월성2동,1356.0,15996.0,0.03,35.8309608940895,128.52828413591
서울특별시 강남구 개포3동,1357.0,15994.0,0.03,37.4921731813158,127.073699594468
부산광역시 남구 문현3동,1358.0,15980.0,0.03,35.1381508569584,129.071694608398
서울특별시 성동구 사근동,1359.0,15965.0,0.03,37.5614997515694,127.045327331714
인천광역시 부평구 부개1동,1360.0,15965.0,0.03,37.4848141337887,126.736916580491
경기도 이천시 중리동,1361.0,15950.0,0.03,37.2779447382229,127.441729439998
서울특별시 성북구 동선동,1362.0,15932.0,0.03,37.5939893305551,127.020417940307
서울특별시 마포구 합정동,1363.0,15917.0,0.03,37.5516618139957,126.911756414276
서울특별시 강북구 번3동,1364.0,15888.0,0.03,37.6231790183559,127.042745815786
경기도 안양시 동안구 부흥동,1365.0,15878.0,0.03,37.39363857634,126.947180552877
대전광역시 대덕구 석봉동,1366.0,15875.0,0.03,36.4508924261057,127.423305032144
대전광역시 서구 둔산1동,1367.0,15842.0,0.03,36.3525572796928,127.386030147258
인천광역시 서구 가좌3동,1368.0,15839.0,0.03,37.492475936711,126.679835128133
울산광역시 남구 수암동,1369.0,15838.0,0.03,35.5244015056379,129.318468515344
인천광역시 남동구 만수1동,1370.0,15836.0,0.03,37.4486761663905,126.731966686825
강원특별자치도 강릉시 주문진읍,1371.0,15813.0,0.03,37.894000235204,128.823428734257
서울특별시 중랑구 망우3동,1372.0,15812.0,0.03,37.5918986708536,127.094917204218
대구광역시 수성구 범물2동,1373.0,15799.0,0.03,35.8175281038879,128.643430172542
부산광역시 사하구 신평1동,1374.0,15783.0,0.03,35.0900413357013,128.974392493732
충청남도 논산시 부창동,1375.0,15767.0,0.03,36.1990668442518,127.087181458541
대구광역시 달서구 이곡2동,1376.0,15764.0,0.03,35.8558154691673,128.5007816045
경상북도 구미시 형곡2동,1377.0,15761.0,0.03,36.1062631627111,128.33551318405
제주특별자치도 제주시 오라동,1378.0,15735.0,0.03,33.4951309224085,126.511579851714
부산광역시 연제구 연산1동,1379.0,15723.0,0.03,35.1899949366227,129.090437864101
충청남도 보령시 대천3동,1380.0,15678.0,0.03,36.3546637632476,126.605550255094
경기도 성남시 분당구 구미1동,1381.0,15670.0,0.03,37.3492742910132,127.111793191261
서울특별시 용산구 후암동,1382.0,15664.0,0.03,37.5486798277286,126.978150463736
인천광역시 부평구 갈산1동,1383.0,15659.0,0.03,37.517595637809,126.727118821365
부산광역시 수영구 남천1동,1384.0,15656.0,0.03,35.1426889876102,129.110330734358
광주광역시 서구 화정1동,1385.0,15641.0,0.03,35.1563544092717,126.877722688763
경상북도 문경시 점촌5동,1386.0,15639.0,0.03,36.59042701168,128.180265709156
서울특별시 성북구 성북동,1387.0,15618.0,0.03,37.5910466093958,127.003274531869
경기도 고양시 덕양구 대덕동,1388.0,15617.0,0.03,37.5855458565797,126.875164854549
서울특별시 서초구 방배1동,1389.0,15568.0,0.03,37.483369766452,126.994491495079
전라남도 무안군 일로읍,1390.0,15568.0,0.03,34.851488326683,126.490296798249
인천광역시 부평구 부평3동,1391.0,15564.0,0.03,37.4860226851717,126.708265383031
충청북도 제천시 청전동,1392.0,15563.0,0.03,37.1490125810588,128.214450936945
충청남도 공주시 월송동,1393.0,15562.0,0.03,36.4714366269973,127.154851331501
경기도 안양시 동안구 귀인동,1394.0,15561.0,0.03,37.3855660489488,126.969435484064
서울특별시 동대문구 회기동,1395.0,15552.0,0.03,37.5907885967281,127.05537245757
부산광역시 금정구 부곡3동,1396.0,15548.0,0.03,35.2405487665113,129.093808673947
서울특별시 구로구 가리봉동,1397.0,15541.0,0.03,37.4825327471336,126.889718085071
울산광역시 남구 신정3동,1398.0,15536.0,0.03,35.5450614489427,129.316386475937
서울특별시 중구 약수동,1399.0,15533.0,0.03,37.5524332632785,127.009003709806
광주광역시 북구 우산동,1400.0,15532.0,0.03,35.1710854237668,126.919954127582
제주특별자치도 서귀포시 성산읍,1401.0,15530.0,0.03,33.4422319176823,126.911008568553
광주광역시 북구 문흥1동,1402.0,15529.0,0.03,35.1867917554851,126.921629544982
강원특별자치도 강릉시 홍제동,1403.0,15492.0,0.03,37.7483090524903,128.883651940424
강원특별자치도 원주시 우산동,1404.0,15476.0,0.03,37.3714829095559,127.940063693835
서울특별시 광진구 중곡3동,1405.0,15471.0,0.03,37.5640391581821,127.086555860905
경상북도 안동시 송하동,1406.0,15466.0,0.03,36.5703884025818,128.69424674917
인천광역시 연수구 연수3동,1407.0,15451.0,0.03,37.4192959473631,126.692035654865
서울특별시 서초구 방배3동,1408.0,15445.0,0.03,37.4784215531773,126.999995477716
충청남도 당진시 신평면,1409.0,15418.0,0.03,36.8853839433699,126.773564831775
경상남도 창원시 진해구 충무동,1410.0,15417.0,0.03,35.1518170771267,128.667883781254
부산광역시 연제구 연산6동,1411.0,15416.0,0.03,35.1774989347899,129.089533863213
대구광역시 수성구 범어1동,1412.0,15408.0,0.03,35.8555581306042,128.622076163639
경기도 여주시 가남읍,1413.0,15397.0,0.03,37.2018014404831,127.545159330237
서울특별시 송파구 잠실6동,1414.0,15381.0,0.03,37.5181274574865,127.100660517951
인천광역시 미추홀구 숭의4동,1415.0,15381.0,0.03,37.4619691004674,126.657146385038
서울특별시 관악구 중앙동,1416.0,15356.0,0.03,37.4841881538496,126.949789748223
서울특별시 서대문구 북아현동,1417.0,15333.0,0.03,37.559565244981,126.956901214305
부산광역시 북구 구포1동,1418.0,15328.0,0.03,35.2063951078771,129.001128574057
대구광역시 서구 내당4동,1419.0,15327.0,0.03,35.8589853964824,128.551732460734
경기도 화성시 팔탄면,1420.0,15311.0,0.03,37.1622647424703,126.904852591928
서울특별시 광진구 중곡1동,1421.0,15301.0,0.03,37.5606740001387,127.080082528537
대구광역시 북구 관음동,1422.0,15280.0,0.03,35.944243940444,128.547307377997
대전광역시 대덕구 비래동,1423.0,15278.0,0.03,36.3548963656828,127.450017671709
인천광역시 계양구 계산2동,1424.0,15266.0,0.03,37.5442314736465,126.728121641423
부산광역시 서구 암남동,1425.0,15256.0,0.03,35.0799230863601,129.020968156487
부산광역시 연제구 연산4동,1426.0,15221.0,0.03,35.1862796387452,129.084942089482
광주광역시 서구 동천동,1427.0,15219.0,0.03,35.1708452673268,126.864739147323
부산광역시 부산진구 부전1동,1428.0,15192.0,0.03,35.1635064656059,129.063005554801
울산광역시 동구 전하1동,1429.0,15187.0,0.03,35.5168231800528,129.428605816755
광주광역시 북구 중흥동,1430.0,15147.0,0.03,35.1690912151306,126.914098782929
대전광역시 서구 정림동,1431.0,15147.0,0.03,36.3044951786296,127.366714213649
충청북도 청주시 흥덕구 운천·신봉동,1432.0,15135.0,0.03,36.6459043992376,127.47831976346
광주광역시 북구 두암2동,1433.0,15131.0,0.03,35.1745723068829,126.932504790101
경기도 광주시 퇴촌면,1434.0,15116.0,0.03,37.4666662497915,127.307068858523
경기도 구리시 교문1동,1435.0,15089.0,0.03,37.5979375781849,127.130313898258
경기도 이천시 신둔면,1436.0,15086.0,0.03,37.3062420303844,127.404039913146
서울특별시 성동구 성수1가1동,1437.0,15084.0,0.03,37.5420797008053,127.049651600525
경상북도 영주시 가흥1동,1438.0,15075.0,0.03,36.8159295876364,128.603553279733
서울특별시 성북구 장위3동,1439.0,15071.0,0.03,37.6151441634884,127.055376921138
경기도 구리시 수택1동,1440.0,15064.0,0.03,37.6003893095793,127.141914085327
광주광역시 북구 문흥2동,1441.0,15039.0,0.03,35.1843330491118,126.921926142551
대구광역시 남구 봉덕3동,1442.0,15035.0,0.03,35.8425204530171,128.595965563919
대구광역시 달서구 두류1·2동,1443.0,15023.0,0.03,35.8537184722863,128.555402199963
경기도 안양시 만안구 안양7동,1444.0,15018.0,0.03,37.3914477125499,126.933707720063
강원특별자치도 원주시 흥업면,1445.0,15011.0,0.03,37.3025500299786,127.921181194086
인천광역시 부평구 산곡1동,1446.0,14990.0,0.03,37.5069419040462,126.700235347911
대전광역시 동구 신인동,1447.0,14985.0,0.03,36.323324027752,127.438049234838
부산광역시 해운대구 중2동,1448.0,14978.0,0.03,35.1619695434828,129.179149129065
경기도 군포시 수리동,1449.0,14971.0,0.03,37.356018810891,126.921011305952
충청북도 청주시 서원구 수곡2동,1450.0,14956.0,0.03,36.6173276191433,127.472035192325
경상북도 경주시 선도동,1451.0,14928.0,0.03,35.8435994359837,129.174842126862
경기도 성남시 분당구 야탑2동,1452.0,14923.0,0.03,37.4094325393434,127.127361639197
전라남도 목포시 하당동,1453.0,14903.0,0.03,34.8086351826212,126.420061510822
경기도 성남시 수정구 태평2동,1454.0,14885.0,0.03,37.4471580113049,127.138649713025
제주특별자치도 서귀포시 대륜동,1455.0,14881.0,0.03,33.255805716824,126.510159900758
부산광역시 사하구 괴정4동,1456.0,14873.0,0.03,35.0991695765823,128.983161206838
서울특별시 성동구 성수2가1동,1457.0,14856.0,0.03,37.5395549767234,127.054035594083
부산광역시 해운대구 좌3동,1458.0,14839.0,0.03,35.1722393673249,129.166670647097
경기도 화성시 장안면,1459.0,14819.0,0.03,37.0797644844941,126.831328957097
전라남도 담양군 담양읍,1460.0,14787.0,0.03,35.3204168100539,126.981845552341
경기도 안양시 만안구 박달1동,1461.0,14786.0,0.03,,
대전광역시 대덕구 법2동,1462.0,14778.0,0.03,36.3672085905362,127.430833930518
제주특별자치도 제주시 구좌읍,1463.0,14767.0,0.03,33.5225267070188,126.852053599141
부산광역시 사하구 괴정2동,1464.0,14744.0,0.03,35.103389758415,129.004037197735
대구광역시 북구 산격3동,1465.0,14740.0,0.03,35.8934866469649,128.608306428817
경기도 부천시 원미구 춘의동,1466.0,14719.0,0.03,37.5026880955634,126.785904754648
서울특별시 마포구 연남동,1467.0,14713.0,0.03,37.5644776141885,126.922023205508
대구광역시 동구 동촌동,1468.0,14706.0,0.03,35.8899378122845,128.649634273821
경기도 과천시 원문동,1469.0,14696.0,0.03,37.4216574009588,126.991789216938
대구광역시 수성구 상동,1470.0,14676.0,0.03,35.8321136243906,128.615414999436
광주광역시 광산구 도산동,1471.0,14668.0,0.03,35.129466570386,126.791648880385
경기도 안양시 동안구 범계동,1472.0,14667.0,0.03,37.3897592255022,126.952495210445
부산광역시 남구 대연6동,1473.0,14648.0,0.03,35.1373134824844,129.083108752935
경기도 이천시 대월면,1474.0,14645.0,0.03,37.2298674873104,127.492386468931
경기도 고양시 일산동구 마두2동,1475.0,14644.0,0.03,37.653590939527,126.784479546159
경기도 파주시 파주읍,1476.0,14636.0,0.03,37.8307483887253,126.820028579509
